A,B 
"(70, 90, 7, 0)","[198.12898266655847, -483.98350655590923, 2518]"
"(60, 70, 9, 0)","[198.36274834955333, -853.9839820528967, 3927]"
"(-10, 60, 3, 30)","[199.78088803146704, 0, 189]"
"(-10, 60, 4, 30)","[199.66036943984113, 0, 72]"
"(-20, 50, 5, 20)","[199.78955100518812, 0, 312]"
"(-20, 40, 6, 20)","[199.11887610924208, 0, 1932]"
"(-20, 40, 7, 10)","[199.7968798317811, 0, 90]"
"(-30, 30, 8, 0)","[-889.530000000009, 199.78446653268088, 104]"
"(-40, 10, 10, -20)","[176.54678376965384, 0, 1]"
"(-10, 70, -1, 20)","[199.76593514569225, 0, 599]"
"(-10, 70, 0, 20)","[199.7671368127743, 0, 1513]"
"(-10, 70, 1, 20)","[199.76858068680934, 0, 1110]"
"(-20, 70, 2, 20)","[199.7578795984394, 0, 2061]"
"(-20, 60, 3, 10)","[199.7885399882721, 0, 1481]"
"(-30, 60, 4, 10)","[199.71753375905666, 0, 599]"
"(-30, 50, 6, 0)","[199.70384554953776, 0, 1110]"
"(-40, 40, 7, -10)","[199.69696034958656, 0, 1569]"
"(-40, 30, 8, -20)","[-704.7474171038507, 199.70518267420806, 949]"
"(-45, 30, -9, -20)","[53.22652784159608, 0, 1]"
"(-49, 40, -8, -10)","[171.70695424021153, 0, 2]"
"(90, 0, -7, 0)","[199.5803377107002, 0, 925]"
"(80, 10, -6, 0)","[199.59349151341087, 0, 2294]"
"(80, 10, -5, 0)","[199.52704834567456, 0, 1276]"
"(70, 10, -4, 0)","[-7.064123216216551, 199.7254036287777, 1140]"
"(70, 20, -3, 0)","[-30.293397915705754, 199.59918347849666, 833]"
"(70, 20, -2, 0)","[199.29339418467558, 0, 849]"
"(60, 20, -1, 0)","[199.29665519876735, -650.9474824881854, 318]"
"(60, 20, 0, 0)","[199.26248756652438, -645.1591447516912, 794]"
"(50, 20, 1, 0)","[196.52829868565289, -655.5256098748589, 61]"
"(50, 20, 2, 0)","[198.9483347905181, 0, 320]"
"(40, 10, 4, 0)","[199.63526537357393, 0, 268]"
"(40, 10, 5, 0)","[-1350.7044519847382, 198.10183073091298, 897]"
"(30, 0, 6, 0)","[-889.500000000009, -677.8666275903563, 4]"
"(30, -10, 7, 0)","[-889.500000000009, -1399.2304524481258, 2]"
"(-10, 70, 1, 80)","[199.11744100308647, 0, 976]"
"(-20, 70, 2, 80)","[199.66343024311428, 0, 2231]"
"(-30, 50, 6, 60)","[198.6468127200505, 0, 976]"
"(-49, 60, -7, 70)","[174.61325843450516, 0, 2]"
"(80, 80, -5, 0)","[198.81610277263678, 0, 2276]"
"(70, 90, -2, 0)","[198.77003045497852, 0, 911]"
"(70, 90, -1, 0)","[197.82790133413067, -1589.3778983710906, 1756]"
"(60, 90, 0, 0)","[198.68306278316203, 0, 2276]"
"(60, 90, 1, 0)","[197.77123418058716, -1838.243057333689, 1943]"
"(50, 80, 4, 0)","[197.43751128720797, -2272.0609905456254, 1751]"
"(40, 70, 6, 0)","[196.77369101511036, -1131.017938314739, 1937]"
"(-10, 70, -2, 80)","[199.7013700252082, 0, 4047]"
"(-20, 70, 0, 80)","[199.60775832745392, 0, 4671]"
"(-30, 70, 3, 80)","[199.64740658372378, 0, 6908]"
"(-40, 60, 5, 70)","[199.5946448613235, 0, 8605]"
"(-41, 50, 6, 60)","[199.69428833149917, 0, 33]"
"(-45, 50, 7, 50)","[199.64315380453488, 0, 41]"
"(-49, 40, 8, 50)","[199.58149569203317, 0, 45]"
"(90, 30, 10, 0)","[199.30604845320084, 0, 16307]"
"(-10, 40, -9, 50)","[199.53535469943978, 0, 4229]"
"(-20, 60, -7, 60)","[199.53270817820476, 0, 5339]"
"(-20, 60, -6, 70)","[199.57946039758835, 0, 6350]"
"(-20, 70, -5, 70)","[199.76515509252158, 0, 5243]"
"(-30, 70, -4, 80)","[199.46697083200144, 0, 4229]"
"(-30, 80, -3, 80)","[199.61536439452044, 0, 2635]"
"(-40, 80, -2, 80)","[199.51512646589737, 0, 5339]"
"(-40, 80, -1, 80)","[199.7319416853035, 0, 5365]"
"(-40, 80, 0, 80)","[199.73697795814368, 0, 5243]"
"(-43, 80, 1, 80)","[199.72703403540547, 0, 1004]"
"(-47, 80, 2, 80)","[199.5997383651602, 0, 1056]"
"(90, 80, 3, 0)","[199.6821282192324, 0, 4011]"
"(80, 70, 4, 0)","[199.54864444866104, -416.0184910811747, 6943]"
"(80, 70, 5, 0)","[199.60449133626065, -279.07798847827974, 7981]"
"(80, 60, 6, 0)","[199.57081626970302, -212.88704150780677, 7080]"
"(70, 60, 7, 0)","[199.0818007869165, -211.84879816565675, 4803]"
"(60, 40, 9, 0)","[199.09427938073526, -802.1032071265208, 7349]"
"(-20, 60, -6, 80)","[199.27255857615708, 0, 5017]"
"(-30, 70, -3, 90)","[199.79361252856341, 0, 750]"
"(-40, 80, -1, 90)","[199.63898781930502, 0, 4635]"
"(-43, 70, 1, 90)","[196.27047763356683, -150.77413734357168, 14]"
"(-47, 70, 2, 90)","[192.38972251023748, -1250.6721944789072, 17]"
"(100, 90, 3, 0)","[199.65842790358167, 0, 532]"
"(90, 80, 4, 0)","[199.6726811183503, 0, 3166]"
"(80, 60, 8, 0)","[199.75640547979805, -31.73837676041288, 11344]"
"(-10, 40, 9, -10)","[-889.440000000009, 82.14968919148853, 2]"
"(-10, 30, 10, -20)","[-889.440000000009, 0, 1]"
"(-20, 20, 10, -30)","[176.09877107222366, 0, 1]"
"(-10, 60, -1, 160)","[-203.92837998193238, -1011.8195603647043, 16]"
"(-20, 60, 2, 160)","[-297.63269741365605, -1315.40430586063, 356]"
"(-20, 60, 3, 160)","[-650.5214375218986, -946.4921081941854, 312]"
"(-30, 50, 4, 150)","[-589.8328283123902, -1075.330679967765, 14]"
"(-30, 50, 5, 150)","[-642.8113645665195, -1202.4084149540454, 224]"
"(-40, 30, 7, 130)","[-1547.6201220653847, -1067.2317105291804, 19]"
"(-40, 30, 8, 130)","[-1517.8744506010003, -1295.8934266358817, 75]"
"(-41, 20, 9, 120)","[176.63163583536283, 0, 1]"
"(90, 10, -5, 0)","[199.48053939263633, 0, 1331]"
"(70, 20, -1, 0)","[199.27595961364824, 0, 1442]"
"(70, 20, 0, 0)","[199.1816406355681, 0, 1861]"
"(-10, 30, 6, -30)","[-874.4511358475818, 0, 3]"
"(-10, 40, -9, -30)","[199.5884009497938, 0, 2755]"
"(-20, 40, -8, -20)","[199.57425352401347, 0, 720]"
"(-20, 50, -7, -10)","[199.556789352794, 0, 1674]"
"(-30, 60, -6, 0)","[199.585765747141, 0, 2614]"
"(-30, 60, -5, 0)","[199.44965960557005, 0, 985]"
"(-30, 70, -4, 0)","[199.40714537122437, 0, 2755]"
"(-40, 70, -3, 10)","[199.3910405148681, 0, 3730]"
"(-40, 70, -2, 10)","[199.29754317849407, 0, 1674]"
"(-41, 70, -1, 10)","[59.41791725752879, 0, 1]"
"(-45, 70, 0, 10)","[59.798153009640295, 0, 1]"
"(-49, 70, 1, 10)","[192.752591468068, 0, 3]"
"(-10, 40, 0, 60)","[111.95534400366206, 0, 3]"
"(-10, 40, 1, 60)","[110.48799509693919, 0, 5]"
"(-20, 30, 4, 50)","[199.18101453689727, 0, 34]"
"(-30, 30, 5, 50)","[-889.3800000000091, 198.35747795399317, 23]"
"(-30, 20, 6, 40)","[-740.0094741508262, 0, 1]"
"(-10, 70, -4, 150)","[198.73875130796725, 0, 4420]"
"(-10, 70, -3, 150)","[198.71996855537893, 0, 4563]"
"(-20, 70, -2, 150)","[198.7188228794964, 0, 3591]"
"(-20, 70, -1, 150)","[198.7032666266054, -1277.2755097352212, 5626]"
"(-30, 70, 1, 150)","[198.97705439875458, 0, 3322]"
"(-30, 70, 2, 150)","[197.9601647953362, 0, 4558]"
"(-40, 70, 3, 150)","[198.89923668948322, 0, 6865]"
"(-40, 60, 4, 140)","[199.65600445943576, -1160.8998504454084, 5621]"
"(-41, 60, 5, 140)","[199.4962543877498, 0, 50]"
"(-45, 50, 6, 130)","[199.35757170100857, 0, 31]"
"(-49, 50, 7, 130)","[199.6323425649245, -1128.4465844304884, 43]"
"(90, 120, 8, 0)","[198.61179123132067, -110.88947232859526, 6240]"
"(80, 110, 9, 0)","[199.03058740483107, -811.2472947330806, 10089]"
"(80, 100, 10, 0)","[198.72228830931905, -837.6431468215985, 41549]"
"(-10, 40, 3, -20)","[199.66898727316277, 0, 3000]"
"(-20, 30, 4, -20)","[199.62296032434926, 0, 27]"
"(-20, 30, 5, -30)","[199.58600901564355, 0, 1526]"
"(-30, 30, -9, -30)","[199.44995369673734, 0, 161]"
"(-30, 40, -8, -20)","[199.4897749084973, 0, 1131]"
"(-40, 50, -7, -10)","[199.29592403148845, 0, 2608]"
"(-40, 50, -6, -10)","[199.49974618379255, 0, 407]"
"(-41, 60, -5, 0)","[195.7248907668001, 0, 4]"
"(-45, 60, -4, 0)","[80.25207869861666, 0, 1]"
"(-49, 70, -3, 10)","[199.64172969237825, 0, 10]"
"(70, 0, 3, 0)","[198.2570948162243, 0, 4689]"
"(60, -10, 5, 0)","[198.4970194879219, 0, 5473]"
"(50, -30, 8, 0)","[-83.00675428829811, 124.0003464400926, 6]"
"(50, -40, 9, 0)","[-110.59461860492969, -2205.2112290110663, 3]"
"(40, -60, 10, 0)","[-1338.7261648071983, -1362.5447866980237, 4]"
"(20, -40, -9, 0)","[199.96838573523902, 0, 8]"
"(50, -20, -6, 0)","[-692.1377746895059, -46.98075668354707, 21]"
"(-20, 80, -1, 40)","[199.623050821244, 0, 5295]"
"(-40, 70, 4, 30)","[199.7110887101366, 0, 5295]"
"(-45, 60, 6, 20)","[199.70087661824334, 0, 38]"
"(-49, 50, 7, 10)","[199.69195130428238, 0, 52]"
"(50, -20, -7, 0)","[-604.5449521232433, 189.08839539082842, 109]"
"(-30, 40, -8, 40)","[196.07547244861252, 0, 7]"
"(-40, 60, -5, 50)","[199.19966701147092, 0, 1054]"
"(-41, 70, -3, 60)","[166.56798264549965, 0, 5]"
"(-45, 70, -2, 60)","[108.83814939238174, 0, 3]"
"(-49, 70, -1, 60)","[99.89211879094316, 0, 3]"
"(60, 40, 7, 0)","[199.34546561018846, -797.0929035093664, 6168]"
"(60, 20, 9, 0)","[199.73765597833395, -647.2186302707269, 6457]"
"(-10, 40, -9, 150)","[190.66557901519258, 0, 130]"
"(-10, 50, -8, 150)","[195.99907452431, 0, 809]"
"(-20, 60, -7, 160)","[191.40329371086602, 0, 167]"
"(-20, 60, -6, 170)","[194.5377735063453, 0, 691]"
"(-20, 70, -5, 170)","[195.395477622407, 0, 1210]"
"(-30, 70, -4, 180)","[185.25237527770858, 0, 268]"
"(-30, 70, -3, 180)","[195.66035957207546, 0, 836]"
"(-40, 80, -2, 180)","[190.85857716801, -286.4919441665532, 491]"
"(-40, 80, -1, 180)","[192.00023765462595, -1346.0871566246813, 1645]"
"(-40, 80, 0, 180)","[196.22633227560115, -194.76476207064817, 2864]"
"(-43, 80, 1, 180)","[187.341219466288, -1121.1684300974684, 257]"
"(-47, 70, 2, 180)","[-38.684887255832386, -1252.6973580123322, 7]"
"(90, 180, 3, 0)","[144.46377071247773, -1341.7620717850673, 385]"
"(80, 170, 5, 0)","[197.94312240053347, 0, 528]"
"(80, 160, 6, 0)","[198.0356181293208, -947.1142247810859, 989]"
"(70, 150, 7, 0)","[198.66840912389702, -1057.4503550202755, 229]"
"(70, 150, 8, 0)","[195.01398583650834, 0, 475]"
"(60, 140, 9, 0)","[198.7748152922547, 0, 218]"
"(60, 130, 10, 0)","[194.9584788967448, 0, 2597]"
"(60, 120, 10, 0)","[193.23931515435441, -864.9808645679109, 5496]"
"(50, 100, 10, 0)","[195.09875146022495, 0, 3195]"
"(40, 70, 10, 0)","[192.92216589965204, -873.3413240110661, 9144]"
"(20, 40, -9, 0)","[198.22523850368174, 0, 110378]"
"(0, 70, -4, 0)","[198.62395473341275, -763.6973940073095, 110378]"
"(-10, 70, -3, -20)","[198.6486937373951, 0, 562]"
"(-10, 70, -2, -20)","[197.90863787657565, 0, 522]"
"(-20, 70, -1, -20)","[199.02258358464502, 0, 569]"
"(-20, 70, 0, -20)","[197.77049640389066, 0, 558]"
"(-20, 70, 1, -20)","[197.72056609492813, 0, 881]"
"(-30, 70, 2, -20)","[197.87696507719488, 0, 562]"
"(-30, 70, 3, -20)","[198.38501440400543, 0, 957]"
"(-40, 60, 4, -30)","[199.48260058841905, 0, 569]"
"(-40, 60, 5, -30)","[198.09770606828795, 0, 1190]"
"(-40, 50, 6, -40)","[195.56959350417878, 0, 881]"
"(-43, 40, 7, -40)","[186.0662252319545, 0, 207]"
"(-47, 40, 8, -50)","[197.23563074285323, 0, 501]"
"(60, -40, -9, 0)","[-303.7340473704772, 197.19683099325096, 14915]"
"(50, -120, -9, 0)","[-882.7825892433478, -2138.142207374027, 13]"
"(60, 30, -8, 0)","[199.48007899124133, 0, 10491]"
"(50, 40, -7, 0)","[199.32819613084843, 0, 401]"
"(50, 50, -5, 0)","[199.3856173648526, 0, 10394]"
"(40, 60, -3, 0)","[199.26557237395014, 0, 7468]"
"(30, 60, -2, 0)","[198.7471623833343, 0, 401]"
"(30, 60, 0, 0)","[199.20928941624032, 0, 10394]"
"(20, 60, 1, 0)","[199.20200298432962, 0, 8653]"
"(20, 60, 2, 0)","[199.15631407610655, 0, 7468]"
"(10, 40, 5, 0)","[199.21007824355203, 0, 11135]"
"(0, 40, 6, 0)","[199.2386484854311, 0, 8653]"
"(0, 30, 7, 0)","[-889.2300000000092, 199.32993841122956, 9282]"
"(-10, 20, 8, -20)","[-889.2300000000092, 0, 1]"
"(-10, 10, 9, -30)","[176.7046340279135, 0, 1]"
"(-10, 60, -7, 0)","[199.3817312504469, 0, 2488]"
"(-10, 70, -6, 0)","[199.2844816058593, 0, 2509]"
"(-30, 80, -2, 20)","[199.4033401793559, 0, 2488]"
"(-40, 80, 1, 20)","[199.13470375036064, 0, 4802]"
"(90, 0, 6, 0)","[199.15619180248976, 0, 3322]"
"(70, -30, -9, 0)","[199.27323053776308, 0, 7778]"
"(60, -10, -7, 0)","[-119.1947844406947, 198.96322535125265, 3059]"
"(50, 0, -4, 0)","[199.27222396522518, -641.470322761605, 776]"
"(40, 0, -3, 0)","[11.90558192494884, 0, 3]"
"(40, 10, -2, 0)","[8.892000000000092, 0, 1]"
"(40, 10, -1, 0)","[-889.2000000000093, 195.89135253591334, 18]"
"(30, 10, 0, 0)","[-889.2000000000093, 176.12668106439364, 2]"
"(30, 10, 1, 0)","[176.5980685038675, 0, 1]"
"(-45, 60, 6, 10)","[199.5583547212634, 0, 47]"
"(-10, 40, 0, 80)","[160.66566914827192, 0, 2]"
"(-10, 40, 1, 80)","[134.82841974742888, 0, 5]"
"(-20, 40, 3, 70)","[198.98443089088263, 0, 193]"
"(-20, 30, 4, 70)","[199.1478820235689, 0, 36]"
"(-30, 30, 5, 60)","[-889.1400000000093, 198.09796981509794, 9]"
"(-30, 20, 6, 60)","[-889.1400000000093, 54.7904470999752, 2]"
"(-30, 20, 7, 50)","[-861.3235007774481, 0, 2]"
"(-10, 70, -4, 0)","[199.3518887927424, 0, 1361]"
"(-40, 70, 3, 0)","[198.37180954794903, 0, 2290]"
"(-41, 60, 5, -10)","[192.7559469807003, -582.2244974836055, 32]"
"(-49, 50, 7, -20)","[-1.8492512997441386, -837.2379705488346, 19]"
"(80, -30, -9, 0)","[199.45275908743383, 0, 18992]"
"(70, -20, -8, 0)","[199.12852281740504, 0, 10999]"
"(70, -10, -7, 0)","[199.72123221795596, 0, 8574]"
"(60, 0, -5, 0)","[-212.3741657357814, 198.99579688592473, 10616]"
"(60, 0, -4, 0)","[-236.64133877615242, 199.0535887578001, 9151]"
"(50, 10, -3, 0)","[-489.53911151174924, 192.04288861700383, 12]"
"(50, 10, -2, 0)","[195.21429695976846, -750.6518498235616, 18]"
"(50, 10, -1, 0)","[188.63667900363484, 0, 8]"
"(40, 10, 0, 0)","[18.976314128295833, 0, 2]"
"(40, 10, 1, 0)","[188.65450654178017, 0, 7]"
"(30, 10, 2, 0)","[-889.0500000000093, 0, 1]"
"(30, 0, 3, 0)","[-889.0500000000093, 102.57364779611805, 2]"
"(30, 0, 4, 0)","[195.7393668977571, 0, 2]"
"(-10, 70, -4, -50)","[199.4860272788341, 0, 179]"
"(-10, 80, -3, -40)","[199.3291221266246, 0, 223]"
"(-20, 80, -1, -40)","[199.4308792731166, 0, 314]"
"(-30, 80, 2, -40)","[199.35227271351513, 0, 223]"
"(-40, 70, 3, -50)","[199.32343271111037, 0, 264]"
"(-40, 70, 4, -50)","[199.2682597739522, 0, 314]"
"(-41, 70, 5, -50)","[199.11166722704087, 0, 22]"
"(-45, 60, 6, -60)","[199.12970299971087, 0, 18]"
"(-49, 50, 7, -70)","[199.11148309609248, 0, 9]"
"(90, -80, 8, 0)","[199.1696714226502, 0, 212]"
"(70, -90, -9, 0)","[-341.4879257055903, -885.541749125129, 18]"
"(60, -60, -6, 0)","[-728.4964679676756, -932.4439053893367, 14]"
"(50, -60, -4, 0)","[-83.58338334697129, -1290.7632977301043, 5]"
"(40, -50, -1, 0)","[-43.16909993174988, 0, 1]"
"(30, -50, 1, 0)","[-1648.5493473900178, 0, 1]"
"(20, 20, -4, 0)","[199.36394520965752, 0, 3170]"
"(-41, 70, 1, 80)","[145.4231616328848, 0, 7]"
"(-45, 70, 2, 80)","[188.74608311957616, 0, 8]"
"(-49, 70, 3, 80)","[199.76338990815034, 0, 19]"
"(-10, 40, -9, -40)","[199.61176367323114, 0, 2886]"
"(-10, 50, -8, -40)","[199.61364530397663, 0, 941]"
"(-10, 50, -7, -30)","[199.66265723484184, 0, 135]"
"(-20, 60, -6, -20)","[199.53631835544485, 0, 3392]"
"(-20, 60, -5, -20)","[199.63794065364965, 0, 97]"
"(-30, 70, -4, -10)","[199.48468426585558, 0, 2886]"
"(-30, 70, -3, -10)","[199.6717795795192, 0, 51]"
"(-30, 70, -2, -10)","[199.6738254373965, 0, 135]"
"(-40, 70, -1, -10)","[199.5676900371899, 0, 727]"
"(-40, 70, 0, -10)","[199.61977576379826, 0, 97]"
"(-41, 70, 1, -10)","[148.68398887176727, 0, 4]"
"(-45, 70, 2, -10)","[148.11809660250006, 0, 5]"
"(-49, 70, 3, -10)","[199.2472661490726, 0, 7]"
"(90, -20, 4, 0)","[199.46442467143856, 0, 1630]"
"(90, -20, 5, 0)","[199.6123096935469, 0, 976]"
"(80, -30, 6, 0)","[199.10166495271594, 0, 3354]"
"(80, -40, 7, 0)","[-31.681209756079994, 199.71743926325718, 2785]"
"(60, -60, -8, 0)","[199.23919316137665, -2219.306817105808, 92]"
"(-20, 70, -1, -10)","[199.47373979512707, 0, 731]"
"(-40, 60, 4, -20)","[199.5143810540649, 0, 731]"
"(-45, 50, 6, -30)","[199.4935978125324, 0, 7]"
"(-49, 40, 7, -40)","[99.52581046625302, 0, 3]"
"(80, -30, -8, 0)","[199.17679253222263, 0, 4296]"
"(60, -10, -3, 0)","[-178.97809410357567, 198.86851750534436, 494]"
"(-10, 40, 2, 100)","[199.0632850904218, 0, 118]"
"(-10, 30, 4, 90)","[-871.9012874880232, 198.80281946574627, 770]"
"(-20, 30, 5, 80)","[-888.9600000000094, 198.4752546944547, 626]"
"(-20, 20, 6, 80)","[-888.9600000000094, 198.62622917291594, 71]"
"(-30, 10, 7, 70)","[176.14654443613756, 0, 1]"
"(-10, 60, -5, 50)","[199.73321540072573, 0, 2534]"
"(-10, 70, -4, 50)","[199.7151935225156, 0, 4920]"
"(-20, 70, -2, 50)","[199.6858472308188, 0, 3402]"
"(-20, 70, -1, 60)","[199.62578199226604, 0, 5901]"
"(-30, 70, 0, 60)","[199.65195965206811, 0, 2534]"
"(-40, 70, 3, 50)","[199.52983453780487, 0, 7669]"
"(-40, 60, 4, 50)","[199.45881422319235, 0, 5901]"
"(-41, 60, 5, 40)","[199.7668284751519, 0, 79]"
"(-45, 50, 6, 30)","[199.67134868729758, 0, 45]"
"(-49, 50, 7, 30)","[199.7574972560274, 0, 60]"
"(90, 20, 8, 0)","[199.51725502973102, 0, 7330]"
"(-10, 70, -5, 90)","[199.83178787879015, 0, 7465]"
"(-20, 80, -3, 90)","[199.815794986765, 0, 7436]"
"(-20, 80, -2, 100)","[199.81665302377633, 0, 10278]"
"(-20, 80, -1, 100)","[199.75403293917662, 0, 9391]"
"(-30, 80, 0, 100)","[199.80067263536844, 0, 7465]"
"(-30, 80, 1, 100)","[199.77075951693686, 0, 5036]"
"(-40, 80, 2, 90)","[199.77444290783785, 0, 7436]"
"(-40, 70, 4, 90)","[199.67920624567807, 0, 9391]"
"(-43, 60, 5, 80)","[199.75915075580667, 0, 4395]"
"(-47, 60, 6, 80)","[199.79719453939805, 0, 2011]"
"(90, 70, 7, 0)","[199.77020967988372, -220.05010425339484, 8229]"
"(-10, 60, -8, 130)","[198.26001184133924, 0, 127]"
"(-10, 60, -7, 140)","[198.57427126034455, 0, 1754]"
"(-20, 70, -6, 150)","[198.39008159332496, 0, 149]"
"(-20, 80, -5, 150)","[199.21133611034804, 0, 163]"
"(-20, 80, -4, 160)","[198.29103643549774, 0, 1537]"
"(-30, 80, -3, 160)","[198.06703935814687, 0, 797]"
"(-30, 80, -2, 160)","[198.0222787293851, 0, 1754]"
"(-40, 90, -1, 160)","[198.8187186386257, 0, 72]"
"(-40, 90, 0, 160)","[199.11531412194398, 0, 163]"
"(-40, 80, 1, 160)","[197.5445524192099, 0, 4893]"
"(-43, 80, 2, 160)","[197.2580290416685, 0, 559]"
"(-47, 80, 3, 160)","[197.21063344071212, 0, 38]"
"(100, 150, 4, 0)","[196.20071213002512, 0, 567]"
"(90, 150, 5, 0)","[195.85931882647688, -1443.6507494681368, 1205]"
"(90, 140, 6, 0)","[196.15814615766052, -1389.020829415362, 3018]"
"(80, 130, 8, 0)","[196.35132693613193, -427.2058646027257, 5454]"
"(50, 80, -9, 0)","[-1767.3690047273556, -2780.07641114102, 17]"
"(40, 90, -7, 0)","[-1723.755220621424, -2891.232978475241, 15]"
"(40, 100, -6, 0)","[-2387.093015528965, -2614.2574145898157, 13]"
"(30, 110, -4, 0)","[-2303.4668242598254, 7.711532241527209, 8]"
"(30, 110, -3, 0)","[-888.9300000000094, 0, 1]"
"(20, 110, -2, 0)","[176.56152493344888, 0, 1]"
"(70, 20, -9, 0)","[199.6709737280832, 0, 3390]"
"(60, 40, -7, 0)","[199.4471474649447, 0, 10413]"
"(50, 50, -4, 0)","[199.60245230517717, 0, 3390]"
"(40, 60, -2, 0)","[199.25041165605353, 0, 10413]"
"(30, 60, 1, 0)","[199.09543401943458, 0, 2305]"
"(20, 50, 3, 0)","[199.21304753380713, 0, 11545]"
"(10, 40, 6, 0)","[199.1505706081244, 0, 2305]"
"(-41, 70, 2, 90)","[192.7496174549604, 0, 5]"
"(70, 60, -9, 0)","[199.85116305458536, -1208.411608747644, 1586]"
"(50, 90, -4, 0)","[199.82244881509493, -2433.3175432525254, 1572]"
"(20, 90, 3, 0)","[199.78146729961966, 0, 1568]"
"(10, 80, 5, 0)","[49.335345931834674, 0, 5]"
"(0, 70, 7, 0)","[27.92394180518477, 0, 3]"
"(0, 60, 8, 0)","[199.75821308426538, 0, 1568]"
"(-10, 50, 9, -10)","[63.0730960519801, 0, 1]"
"(-10, 40, 10, -20)","[64.16457484647428, 0, 1]"
"(-20, 40, -9, -20)","[199.65039199113454, 0, 4491]"
"(-20, 50, -8, -10)","[199.5887321299333, 0, 5789]"
"(-30, 50, -7, 0)","[199.54910051645436, 0, 766]"
"(-30, 60, -5, 10)","[199.56431987980258, 0, 1086]"
"(-40, 70, -4, 10)","[199.53469510413998, 0, 4491]"
"(-41, 70, -2, 20)","[167.08712224731275, 0, 2]"
"(-45, 70, -1, 20)","[70.96859177460561, 0, 1]"
"(-49, 70, 0, 20)","[73.51438711903518, 0, 1]"
"(90, 20, 1, 0)","[199.4719572247927, 0, 2534]"
"(80, 10, 4, 0)","[199.19679398191212, 0, 5846]"
"(80, 0, 5, 0)","[198.38228895520393, 0, 5714]"
"(70, 0, 6, 0)","[199.51463742509281, 0, 4211]"
"(70, -10, 7, 0)","[198.83103506496826, 0, 3728]"
"(-20, 70, -3, 20)","[199.7607467202047, 0, 2870]"
"(-40, 70, 2, 20)","[199.69020466957642, 0, 2870]"
"(-43, 50, 5, 10)","[57.1210456035328, 0, 1]"
"(-47, 50, 6, 0)","[199.75398931097908, 0, 990]"
"(-10, 70, 0, 30)","[199.67910972494118, 0, 1495]"
"(-20, 60, 4, 20)","[199.6236503162457, 0, 1257]"
"(-30, 40, 7, 0)","[199.7256537206924, 0, 140]"
"(-40, 40, -9, 0)","[199.53838522943872, 0, 4267]"
"(-41, 50, -8, 10)","[179.5349862908109, 0, 4]"
"(-49, 60, -6, 20)","[193.48946277827886, 0, 4]"
"(-10, 50, 2, 80)","[198.729772343457, 0, 1567]"
"(-10, 50, 3, 80)","[198.87463480334694, 0, 2047]"
"(-20, 50, -9, 80)","[198.4232677419587, 0, 1020]"
"(-30, 60, -8, 90)","[198.3040824104511, 0, 552]"
"(-30, 70, -7, 100)","[198.42275587027075, 0, 270]"
"(-30, 70, -6, 100)","[198.24209582825597, 0, 690]"
"(-40, 80, -5, 110)","[197.92675970034202, 0, 635]"
"(-40, 80, -4, 110)","[197.53630839633618, 0, 1020]"
"(-41, 80, -3, 120)","[128.27699769317883, 0, 2]"
"(-45, 90, -2, 120)","[145.16537113926546, 0, 2]"
"(-49, 90, -1, 120)","[167.83037319297026, 0, 2]"
"(90, 120, 0, 0)","[196.14874969866597, 0, 1385]"
"(90, 120, 1, 0)","[197.01152579844552, 0, 1407]"
"(80, 120, 2, 0)","[195.70192729779387, -1557.0317719085738, 2238]"
"(80, 110, 3, 0)","[195.0196341142498, -428.0546215095266, 4084]"
