A,B 
"(-43, 80, -2, 160)","[199.87909374714351, 0, 456]"
"(-10, 60, -1, 30)","[198.71809899550186, 0, 74]"
"(-20, 60, 0, 30)","[198.91935086750573, 0, 14]"
"(-30, 50, 4, 20)","[199.08614836675514, 0, 74]"
"(-41, 40, 7, 0)","[198.61026920491855, 0, 8]"
"(-41, 70, -3, 120)","[198.71911073413696, 0, 6]"
"(-45, 70, -2, 120)","[197.47256254789593, 0, 6]"
"(-10, 30, 8, 80)","[-900.0, 198.72778011507503, 5]"
"(-10, 20, 9, 70)","[-746.9228101443318, 0, 1]"
"(-43, 90, 2, 140)","[199.1153225284582, 0, 35]"
"(-43, 50, -7, -30)","[198.98792573991113, 0, 58]"
"(-47, 60, -6, -20)","[199.14108249973907, 0, 107]"
"(100, -20, -5, 0)","[199.17375498266983, 0, 62]"
"(-10, 30, 3, 100)","[-899.1, 199.5617019877741, 791]"
"(-20, 20, 5, 90)","[-900.0, 179.32004228864122, 2]"
"(-20, 10, 6, 90)","[179.5342394436808, 0, 1]"
"(-43, 70, -5, -30)","[199.8433662835441, 0, 207]"
"(100, -30, -3, 0)","[199.88405347887334, 0, 142]"
"(60, -50, 6, 0)","[-312.43412368072677, 0, 2]"
"(60, -50, 7, 0)","[-22.83394786787071, -852.486997088541, 7]"
"(20, -30, -4, 0)","[197.797885942863, 0, 2]"
"(-41, 80, 3, -50)","[196.97256991861818, 0, 13]"
"(-45, 70, 4, -50)","[199.4365149311804, 0, 14]"
"(-49, 70, 5, -60)","[198.60139736054538, 0, 14]"
"(30, 110, 4, 0)","[198.84688878449106, 0, 10]"
"(-43, 60, -6, 110)","[197.86426726649518, 0, 159]"
"(-47, 70, -5, 120)","[199.848339415282, 0, 98]"
"(-20, 80, 0, 60)","[199.87724631925144, 0, 1442]"
"(-43, 60, 6, 40)","[199.93775766779618, 0, 188]"
"(-47, 50, 7, 30)","[199.9271564120479, 0, 266]"
"(100, 30, 8, 0)","[199.9414337997348, 0, 333]"
"(-10, 70, -1, -20)","[199.76663257087813, 0, 427]"
"(-20, 70, 1, -20)","[199.7237011972455, 0, 715]"
"(-20, 70, 2, -20)","[199.77100330644626, 0, 765]"
"(-30, 60, 4, -30)","[199.74064875075794, 0, 427]"
"(-30, 60, 5, -40)","[199.75913036607267, 0, 19]"
"(-40, 50, 6, -40)","[199.519778826337, 0, 715]"
"(-43, 40, -9, -50)","[199.84996103544694, 0, 145]"
"(-47, 50, -8, -40)","[199.93381476044954, 0, 181]"
"(40, -20, 4, 0)","[18.1224225, 0, 1]"
"(20, -20, -8, 0)","[199.96969918025127, 0, 10]"
"(-41, 40, 7, 30)","[198.37762874040726, 0, 7]"
"(-45, 30, 8, 20)","[198.6311257226366, 0, 7]"
"(-49, 20, 9, 10)","[198.86768738304824, 0, 6]"
"(-43, 70, -4, 110)","[199.27357109127183, 0, 599]"
"(-47, 70, -3, 110)","[199.7165974687657, 0, 443]"
"(-20, 70, 2, 150)","[198.5675248362588, -892.3050000000001, 406]"
"(-40, 60, 5, 140)","[199.7196135288579, -1484.6192834648734, 750]"
"(-43, 30, 8, 110)","[113.16963217811107, -1468.8439265097113, 18]"
"(-47, 30, 9, 110)","[199.87717404589662, 0, 390]"
"(-43, 70, 0, 20)","[199.92776313859426, 0, 112]"
"(-47, 70, 1, 20)","[199.93462672449886, 0, 186]"
"(100, 20, 2, 0)","[199.34353940491485, 0, 344]"
"(-43, 80, 3, 50)","[198.37677506553413, 0, 326]"
"(-47, 80, 4, 40)","[199.66256134888485, 0, 140]"
"(-43, 70, -5, 70)","[198.96632263657042, 0, 638]"
"(100, 70, -3, 0)","[198.8376201955823, 0, 429]"
"(50, 50, 1, 0)","[196.12856854648163, -994.7010795287368, 28]"
"(30, 30, 6, 0)","[-636.9728773485109, 197.01576179037573, 17]"
"(-20, 60, 2, 180)","[-476.3379659638492, -1299.2471888200444, 37]"
"(-30, 60, 4, 170)","[194.52650843222503, -1201.014245954589, 157]"
"(-40, 50, 5, 170)","[199.89484144402752, -1311.8654610134508, 82]"
"(-40, 50, 6, 160)","[199.80191073616027, -1008.2113957573532, 235]"
"(-40, 40, 7, 150)","[131.3239128057569, -1367.863461864337, 72]"
"(-43, 30, 8, 150)","[-1574.9281288084362, -1585.2960185291627, 9]"
"(-47, 20, 9, 140)","[-801.9641960779187, -1514.1690014813184, 4]"
"(-20, 30, 7, -20)","[-900.0, 199.96553216723083, 303]"
"(-45, 80, -3, 40)","[189.5436164858831, 0, 4]"
"(-41, 80, 1, 170)","[195.58962817628006, 0, 5]"
"(-45, 80, 2, 170)","[195.85157568625854, 0, 5]"
"(20, 170, 2, 0)","[179.65750234522355, 0, 1]"
"(-10, 30, 6, -10)","[-887.4141844617094, 0, 2]"
"(-41, 70, -3, 20)","[199.60738917914318, 0, 7]"
"(-45, 70, -2, 30)","[190.75802360822934, 0, 3]"
"(-49, 70, -1, 30)","[163.57469818934413, 0, 1]"
"(-20, 30, -9, -50)","[199.9271938667077, 0, 178]"
"(-20, 40, -8, -50)","[199.82084727376292, 0, 193]"
"(-30, 60, -5, -30)","[199.7954229846102, 0, 85]"
"(-40, 60, -4, -20)","[199.9257023125517, 0, 178]"
"(-43, 70, -1, -20)","[199.80969423998368, 0, 34]"
"(-47, 70, 0, -20)","[199.79955717706554, 0, 34]"
"(90, -20, 1, 0)","[199.89188586644173, 0, 525]"
"(-45, 70, 6, 0)","[165.2256364814911, 0, 4]"
"(-10, 60, 4, 0)","[175.7185708518764, 0, 4]"
"(-10, 50, 5, 0)","[24.701647499999996, 0, 1]"
"(-20, 40, 7, -20)","[199.25164436631678, 0, 4]"
"(-20, 30, 8, -20)","[-900.0, 0, 1]"
"(-30, 20, 9, -30)","[-900.0, 147.88734184620395, 2]"
"(-30, 10, 10, -40)","[197.51158776684736, 0, 2]"
"(100, -80, -5, 0)","[198.86933501911977, 0, 149]"
"(-40, 60, 5, 80)","[199.93033932359737, 0, 1881]"
"(100, 70, 4, 0)","[199.95573219314917, 0, 870]"
"(-10, 20, 4, 60)","[-845.4356942504774, 196.9499518665117, 6]"
"(-43, 70, 2, 160)","[199.63244352910334, 0, 542]"
"(-10, 70, -1, -10)","[199.91937409822071, 0, 461]"
"(-10, 70, 0, -10)","[199.92913083217513, 0, 368]"
"(-20, 60, 3, -20)","[199.9312817086162, 0, 558]"
"(-30, 60, 4, -20)","[199.91002542275987, 0, 461]"
"(-40, 40, 7, -40)","[199.79317503423084, 0, 663]"
"(-40, 30, 8, -50)","[-900.0, 199.92428651587642, 500]"
"(-43, 20, 9, -60)","[-900.0, 0, 1]"
"(-47, 10, 10, -70)","[197.8203523571008, 0, 2]"
"(-41, 80, -5, 20)","[135.45139172368533, 0, 1]"
"(-43, 70, 5, -20)","[199.4702920715468, 0, 49]"
"(-20, 60, -7, 130)","[199.63750265108044, 0, 1168]"
"(-40, 80, -2, 150)","[199.36534548681354, 0, 1168]"
"(-43, 80, 0, 150)","[199.47482731294232, 0, 334]"
"(-47, 80, 1, 150)","[199.4681384836705, 0, 250]"
"(100, 150, 2, 0)","[198.77971406756308, 0, 89]"
"(-43, 60, -7, 30)","[199.93907683208056, 0, 185]"
"(-47, 60, -6, 40)","[199.94387389808293, 0, 204]"
"(-20, 90, -2, 100)","[199.82540729329102, 0, 111]"
"(-43, 80, 4, 90)","[199.42686471288937, 0, 50]"
"(-47, 70, 5, 90)","[198.84460233291628, 0, 117]"
"(100, 80, 6, 0)","[199.94755871189614, 0, 1030]"
"(-43, 70, 2, 60)","[199.84178239760286, 0, 1130]"
"(-47, 70, 3, 60)","[199.73088384679417, 0, 1459]"
"(-10, 30, 3, 10)","[199.7883549507643, 0, 1144]"
"(-30, 60, -5, 40)","[199.6776434820018, 0, 987]"
"(-43, 70, -1, 50)","[199.63614682805482, 0, 852]"
"(-47, 70, 0, 50)","[199.63507056240329, 0, 852]"
"(90, 50, 1, 0)","[199.37188770401576, 0, 1794]"
"(-43, 70, 2, 120)","[199.32653823829932, -192.79674557949414, 1010]"
"(70, 150, -4, 0)","[-1320.7391669914887, -1797.7951950307015, 31]"
"(30, 140, 5, 0)","[-2564.483795463266, -1834.7544809871406, 15]"
"(30, 130, 6, 0)","[-1756.03825931444, -2380.335435704339, 10]"
"(-43, 70, 1, 30)","[199.88801792616871, 0, 511]"
"(-47, 50, 6, 110)","[199.68484398203702, -1191.4587366427472, 456]"
"(-10, 50, -9, 150)","[-1345.3626607794877, -152.21756210089825, 90]"
"(-41, 90, 1, 180)","[197.51128911448822, 0, 4]"
"(90, 170, 4, 0)","[199.7584833406522, 0, 759]"
"(-10, 90, -1, -40)","[199.15823894973553, 0, 77]"
"(-10, 90, 0, -40)","[199.64704351548852, 0, 152]"
"(-20, 90, 1, -40)","[199.58990017080663, 0, 74]"
"(-20, 90, 2, -40)","[199.61479302286233, 0, 73]"
"(-20, 90, 3, -40)","[58.6817326717216, 0, 1]"
"(-30, 80, 4, -50)","[198.93516261314366, 0, 77]"
"(-30, 80, 5, -50)","[57.43542651991599, 0, 1]"
"(-40, 70, 6, -60)","[199.47601157902406, 0, 74]"
"(-40, 60, 8, -70)","[46.50228298480148, 0, 1]"
"(-43, 50, 9, -80)","[43.86231928046957, 0, 1]"
"(-47, 40, 10, -90)","[40.77464243329774, 0, 1]"
"(-43, 80, 0, 100)","[199.8322715190216, 0, 484]"
"(-47, 80, 1, 100)","[199.84894824569034, 0, 506]"
"(100, 100, 2, 0)","[199.87310517050588, 0, 499]"
"(-45, 80, -9, 110)","[92.65481771555372, 0, 1]"
"(-49, 90, -8, 120)","[97.84189206497511, 0, 1]"
"(100, 100, 1, 0)","[199.7056643403849, 0, 411]"
"(-45, 70, 1, 70)","[197.90941080555555, 0, 4]"
"(-49, 70, 2, 70)","[107.87395704099853, 0, 1]"
"(-41, 80, 1, 120)","[192.20590202059532, 0, 15]"
"(-10, 40, 4, -70)","[199.63822096103925, 0, 341]"
"(-20, 30, 6, -90)","[-900.0, 199.50323925926665, 273]"
"(-20, 30, 7, -90)","[-900.0, 199.4678033605246, 89]"
"(-43, 70, -5, 110)","[199.32096551883217, 0, 136]"
"(100, 120, -3, 0)","[199.33125587724322, 0, 94]"
"(-47, 50, 5, 80)","[199.95590427060796, -182.0312364324286, 323]"
"(-41, 60, 4, 50)","[198.95084541537153, 0, 14]"
"(-10, 90, -2, 70)","[199.78132977643887, 0, 107]"
"(-20, 90, 1, 70)","[199.903221532388, 0, 250]"
"(-30, 90, 3, 60)","[196.93532155355354, 0, 15]"
"(-30, 80, 5, 50)","[103.105913499849, 0, 1]"
"(-40, 70, 6, 50)","[199.86361295327276, 0, 250]"
"(-40, 70, 7, 40)","[172.9735153109179, 0, 2]"
"(-41, 60, 8, 30)","[127.72531159160924, 0, 1]"
"(-45, 50, 9, 20)","[138.8600135574377, 0, 1]"
"(-49, 40, 10, 10)","[151.8830567923248, 0, 1]"
"(-40, 70, -5, -10)","[199.828231640581, 0, 1434]"
"(-43, 70, -4, 0)","[199.94494022870285, 0, 639]"
"(-47, 70, -3, 0)","[199.93163531985496, 0, 421]"
"(100, 110, 6, 0)","[199.48469122373083, -100.03312019231139, 898]"
"(-45, 80, -3, 180)","[-77.84479888205863, -531.1003411031493, 9]"
"(70, 180, -9, 0)","[-1022.7358866135415, -1574.9460827114142, 53]"
"(-20, 90, -1, 10)","[199.71656104530337, 0, 177]"
"(-40, 80, 4, 0)","[199.78097740931395, 0, 177]"
"(-43, 40, -8, 60)","[197.62075758760767, 0, 180]"
"(-47, 50, -7, 60)","[195.5048364575142, 0, 142]"
"(-45, 80, -3, 100)","[196.0773962990961, 0, 8]"
"(-20, 60, 2, 100)","[199.8145060275048, 0, 247]"
"(-10, 80, -2, -20)","[199.86093546944596, 0, 647]"
"(-20, 80, 0, -20)","[199.86573500826168, 0, 851]"
"(-20, 80, 1, -20)","[199.8665122750822, 0, 819]"
"(-40, 60, 6, -40)","[199.88029846325117, 0, 819]"
"(-43, 50, 7, -50)","[199.46301362081948, 0, 359]"
"(-47, 40, 8, -50)","[199.9281853802141, 0, 466]"
"(-43, 60, 4, 50)","[199.9401341540663, 0, 951]"
"(-20, 80, 0, 120)","[199.7850529243826, 0, 810]"
"(-43, 60, 6, 100)","[199.83889604300862, 0, 111]"
"(-47, 50, 7, 90)","[199.92832821701393, 0, 192]"
"(-10, 70, -5, -60)","[199.64997289256434, 0, 136]"
"(-20, 80, -3, -50)","[199.69519080908282, 0, 112]"
"(-30, 80, -1, -50)","[199.56777772489374, 0, 114]"
"(-30, 80, 0, -50)","[199.5294871555146, 0, 136]"
"(-40, 80, 1, -50)","[199.72088073372672, 0, 140]"
"(-40, 80, 2, -50)","[199.69660389858225, 0, 112]"
"(-41, 80, 3, -60)","[177.72173419765707, 0, 2]"
"(-45, 70, 4, -60)","[181.70827063226938, 0, 15]"
"(-49, 70, 5, -70)","[193.68273265187656, 0, 4]"
"(90, -70, 6, 0)","[199.67064374952608, 0, 182]"
"(70, -120, 10, 0)","[10.785891476037683, 0, 2]"
"(60, -140, 10, 0)","[-19.88328306014354, -867.6628487923049, 2]"
"(50, -160, 10, 0)","[23.274224999999994, 0, 1]"
"(50, -170, 10, 0)","[16.694999999999997, 0, 1]"
"(40, -180, 10, 0)","[9.0, 0, 1]"
"(40, -240, 10, 0)","[-760.5, 0, 1]"
"(30, -240, -9, 0)","[-900.0, 0, 1]"
"(30, -180, -8, 0)","[179.65998046554375, 0, 1]"
"(20, 140, 1, 0)","[179.6903183356264, 0, 1]"
"(-20, 30, 6, -80)","[-887.8912900284053, 199.77282560158557, 343]"
"(-40, 50, -7, -60)","[199.86413422386266, 0, 343]"
"(-43, 60, -5, -50)","[199.72950871473648, 0, 37]"
"(-20, 60, -1, 140)","[199.6927137161072, -1105.7944930816327, 41]"
"(-40, 50, 4, 130)","[199.66861612932775, -424.0055120587918, 34]"
"(-43, 40, 7, 110)","[199.85838842102513, -333.17016878829816, 66]"
"(-47, 30, 8, 110)","[198.25864802750178, 0, 40]"
"(100, 100, 9, 0)","[199.87020489388064, -946.4730594324835, 173]"
"(-41, 80, 3, -20)","[198.62418725933819, 0, 15]"
"(-45, 70, -3, 90)","[196.898813020019, 0, 11]"
"(-49, 70, -2, 90)","[198.21312350741832, 0, 13]"
"(-10, 80, -1, 30)","[199.76335562872816, 0, 796]"
"(-10, 80, 0, 30)","[199.88186370376565, 0, 437]"
"(-10, 80, 1, 30)","[199.95208108819176, 0, 321]"
"(-20, 80, 2, 30)","[199.8807178939048, 0, 959]"
"(-20, 70, 3, 30)","[199.95053785361182, 0, 124]"
"(-30, 70, 4, 20)","[199.81063633229607, 0, 796]"
"(-30, 60, 6, 10)","[199.94499706741803, 0, 321]"
"(-40, 50, 7, 0)","[199.74691500049087, 0, 1185]"
"(-40, 40, 8, 0)","[-880.0071309837421, 199.95253195072, 124]"
"(-41, 40, 9, -10)","[196.79778138510875, 0, 3]"
"(-45, 30, 10, -20)","[198.1594597331293, 0, 3]"
"(-49, 20, 10, -30)","[199.12100421753752, 0, 3]"
"(-43, 70, 1, 170)","[199.297671385136, 0, 170]"
"(-47, 70, 2, 160)","[199.8602864132805, 0, 332]"
"(60, 120, 9, 0)","[199.71987813857365, -2003.6664806293643, 1569]"
"(-30, 90, -3, 30)","[199.4949449620377, 0, 46]"
"(-41, 90, 2, 30)","[183.06834022471452, 0, 2]"
"(-20, 70, -6, 140)","[199.35611942579297, -1467.770864044667, 369]"
"(-43, 80, 2, 150)","[199.67858988304343, 0, 436]"
"(-47, 80, 3, 150)","[199.13016541726978, 0, 209]"
"(90, 40, -6, 0)","[199.89623952650058, 0, 126]"
"(-45, 60, 5, 10)","[197.95920431626985, 0, 24]"
"(-43, 70, -5, 50)","[199.90590312896555, 0, 408]"
"(-10, 40, 5, -40)","[104.5696717718038, 0, 2]"
"(-10, 30, 6, -50)","[-900.0, 0, 1]"
"(-20, 30, 7, -60)","[-900.0, 199.72589817596517, 228]"
"(-20, 20, 8, -60)","[179.50965721866402, 0, 1]"
"(-10, 70, -3, -50)","[199.6079592514953, 0, 265]"
"(-20, 80, -2, -50)","[199.6948789904625, 0, 147]"
"(-20, 80, -1, -50)","[199.67133294075276, 0, 222]"
"(-30, 80, 1, -50)","[199.51383698394133, 0, 95]"
"(-30, 70, 2, -50)","[199.43723397048575, 0, 265]"
"(-40, 70, 4, -60)","[199.63044602892558, 0, 222]"
"(-45, 60, 6, -70)","[112.68395283143101, 0, 1]"
"(-49, 50, 7, -70)","[121.267781089393, 0, 1]"
"(-40, 50, -9, 180)","[-469.61008081605314, -884.8257750000001, 10]"
"(-40, 60, -7, 180)","[-401.1757628500081, -1338.5987391034762, 57]"
"(-43, 70, -6, 180)","[-755.8409755929899, -1460.2187589127025, 14]"
"(-47, 70, -5, 180)","[-568.8148378515235, -1574.178219939805, 22]"
"(50, 180, 5, 0)","[-1957.9552750838513, -2173.9531895510167, 85]"
"(40, 180, 7, 0)","[-1519.7275077275951, -2414.5606318183436, 90]"
"(40, 180, 8, 0)","[-1596.659941948358, -2330.9101304848937, 41]"
"(40, 170, 9, 0)","[-1675.6373361841427, -2430.83537159725, 22]"
"(30, 160, 10, 0)","[-1863.8529442234512, -1769.0923340001443, 20]"
"(30, 150, 10, 0)","[-1769.539296716095, -3026.2252018211443, 33]"
"(20, 140, 10, 0)","[199.8853239137739, 0, 8]"
"(-47, 40, -9, 10)","[199.93564477714276, 0, 433]"
"(90, 10, -8, 0)","[198.12924411878097, 0, 115]"
"(60, 40, 0, 0)","[195.22341863762017, -780.1856451101315, 35]"
"(50, 40, 2, 0)","[36.04189876476301, -807.4326142321834, 6]"
"(40, 30, 5, 0)","[-633.4266759005047, -773.8875364058232, 4]"
"(-43, 50, -8, 10)","[199.91104607276228, 0, 128]"
"(-43, 70, 2, 90)","[199.62281175240935, 0, 1140]"
"(-40, 70, -1, 30)","[199.93373653390984, 0, 807]"
"(-43, 70, 2, 30)","[199.95541856129475, 0, 797]"
"(-47, 70, 3, 20)","[199.87375190904615, 0, 933]"
"(80, 180, -8, 0)","[-981.4486634165039, -1480.6563824318018, 118]"
"(40, 240, -4, 0)","[-1470.2587171604819, -2259.0917352129086, 22]"
"(30, 240, -3, 0)","[-1763.555245869994, -1767.201396716456, 8]"
"(30, 240, -2, 0)","[-1754.07466815108, -1759.991996076835, 9]"
"(20, 240, -1, 0)","[199.94652724954202, 0, 4]"
"(-43, 70, 0, 100)","[199.7760693180058, 0, 141]"
"(-47, 70, 1, 100)","[199.56333074604032, 0, 232]"
"(-20, 50, -8, -20)","[199.86528075542927, 0, 1368]"
"(-43, 80, -1, 10)","[199.8506270098204, 0, 532]"
"(-47, 80, 0, 10)","[199.8532425761079, 0, 532]"
"(90, 10, 1, 0)","[199.7767819958619, 0, 1152]"
"(60, -20, 7, 0)","[199.53727370514193, 0, 868]"
"(-41, 70, 4, -20)","[191.76356628498738, 0, 25]"
"(-49, 70, 2, 100)","[198.6827959048506, 0, 6]"
"(-43, 70, -2, 90)","[193.1651970550907, 0, 3]"
"(-47, 70, -1, 90)","[196.61539511601444, 0, 4]"
"(100, 90, 0, 0)","[199.821992429029, 0, 195]"
"(-43, 80, -3, 40)","[199.4055156567878, 0, 395]"
"(-47, 80, -2, 40)","[199.33303881071754, 0, 549]"
"(70, 40, 4, 0)","[199.43240583744102, 0, 593]"
"(-10, 30, 5, 70)","[-900.0, 199.44073504657771, 9]"
"(-20, 20, 6, 70)","[-746.622951115217, 0, 1]"
"(-40, 90, -1, 170)","[196.0286073176882, 0, 175]"
"(-45, 90, 2, 0)","[148.9416693263814, 0, 1]"
"(-43, 80, -2, 80)","[199.72096245340413, 0, 641]"
"(-41, 60, -7, 120)","[188.8488502586129, 0, 2]"
"(-41, 70, 5, 70)","[138.5916239214664, 0, 23]"
"(-49, 60, 7, 60)","[193.86407029500185, 0, 9]"
"(-47, 60, -5, -20)","[199.92828760885294, 0, 135]"
"(-20, 50, 2, 130)","[167.95537420742178, 0, 91]"
"(-20, 40, 3, 130)","[195.14818534003706, 0, 40]"
"(-30, 30, 5, 120)","[66.90932992075646, 0, 6]"
"(-47, 60, -5, 150)","[196.72346462724428, -1467.374376487171, 15]"
"(-49, 80, 3, 110)","[197.60540910358202, 0, 9]"
"(-10, 50, 4, -60)","[199.84923873814617, 0, 181]"
"(-30, 60, -7, -50)","[199.62034829325847, 0, 242]"
"(-40, 70, -5, -30)","[199.8826664741651, 0, 536]"
"(-41, 70, -4, -30)","[59.671646867606384, 0, 1]"
"(-45, 80, -3, -30)","[59.26508405567998, 0, 1]"
"(-49, 80, -2, -30)","[58.789571994947345, 0, 1]"
"(90, -20, 0, 0)","[199.890864731158, 0, 526]"
"(80, -30, 3, 0)","[199.89384998280332, 0, 705]"
"(70, -40, 5, 0)","[-21.7897541647701, 199.9479475611564, 395]"
"(-10, 80, -5, 140)","[199.29997670379862, 0, 73]"
"(-20, 90, -3, 140)","[198.7172133514937, 0, 87]"
"(-20, 90, -2, 150)","[199.24596012460742, 0, 63]"
"(-30, 90, 0, 150)","[199.1906787730087, 0, 73]"
"(-40, 90, 2, 140)","[198.99182303665032, 0, 87]"
"(-40, 80, 3, 140)","[199.76932778463032, 0, 134]"
"(-43, 80, 4, 140)","[199.14363970660662, 0, 40]"
"(-47, 70, 5, 130)","[199.22422112730055, 0, 76]"
"(-20, 40, 6, -20)","[199.95894933552023, 0, 678]"
"(-47, 70, -4, 10)","[199.93872245450342, 0, 611]"
"(-47, 50, 7, 110)","[199.77700493385248, 0, 149]"
"(-43, 70, 0, 70)","[199.7692485951065, 0, 146]"
"(-47, 70, 1, 60)","[199.86533063643262, 0, 215]"
"(100, 60, 2, 0)","[199.68548483864555, 0, 465]"
"(-43, 70, 4, 120)","[199.76729859461474, 0, 1128]"
"(60, 160, -1, 0)","[-1650.938908953694, -1763.6826338349485, 45]"
"(50, 160, 1, 0)","[-1370.157526835913, -2100.9697969202316, 25]"
"(40, 160, 3, 0)","[-1616.1587025186736, -3104.8173842413066, 36]"
"(40, 150, 4, 0)","[-2381.631951675741, -2562.1180746777277, 39]"
"(30, 140, 6, 0)","[-2999.306605048567, -1769.5205290118583, 16]"
"(20, 140, 7, 0)","[199.9437129854717, 0, 6]"
"(-41, 70, 4, 140)","[199.4893170196745, -892.3050000000001, 13]"
"(-49, 60, 6, 130)","[199.85543245153713, -1563.7714906425738, 11]"
"(-41, 50, -7, -10)","[191.36796412148692, 0, 5]"
"(-45, 60, -6, -10)","[190.68735728599174, 0, 2]"
"(-49, 70, -5, 0)","[191.15664426733576, 0, 2]"
"(-20, 50, -8, -10)","[199.93582889256177, 0, 1480]"
"(-43, 80, -1, 20)","[199.90860238165988, 0, 468]"
"(-47, 80, 0, 20)","[199.90524849752947, 0, 468]"
"(-43, 70, 2, 100)","[199.80462553387866, 0, 1076]"
"(-47, 70, 3, 100)","[199.80275477007552, 0, 1404]"
"(-43, 70, -2, 70)","[199.71797674958276, 0, 158]"
"(-47, 80, -1, 70)","[199.84833354339935, 0, 828]"
"(100, 70, 0, 0)","[199.8463986749066, 0, 382]"
"(60, 110, -1, 0)","[199.9265309892691, -2082.1985789263745, 700]"
"(40, 100, 4, 0)","[199.91789154952522, -1998.347868824925, 695]"
"(-43, 80, -2, 60)","[199.89783923781968, 0, 919]"
"(-47, 80, -1, 60)","[199.9065737575698, 0, 1094]"
"(100, 60, 0, 0)","[199.90581320041883, 0, 513]"
"(-20, 30, 8, 20)","[-900.0, 0, 1]"
"(-20, 20, 9, 10)","[179.72234186457712, 0, 1]"
"(-49, 60, 7, 20)","[195.11721527671602, 0, 14]"
"(100, 150, 4, 0)","[199.58063083919072, 0, 482]"
"(-43, 60, -6, -10)","[199.83138467713786, 0, 292]"
"(-47, 60, -5, 0)","[199.94486582444713, 0, 127]"
"(-45, 60, 6, 50)","[199.79838507183155, 0, 24]"
"(-20, 60, -7, 20)","[199.75531258567474, 0, 1633]"
"(-40, 80, -2, 40)","[199.6875454002714, 0, 1633]"
"(-41, 80, -1, 40)","[131.65767417486106, 0, 1]"
"(-45, 80, 0, 40)","[143.45926804077317, 0, 1]"
"(-49, 80, 1, 40)","[157.26230180207386, 0, 1]"
"(-40, 40, -9, 150)","[-506.6451362906397, -944.1988227107477, 29]"
"(-40, 50, -8, 160)","[45.28617649718571, -893.5330361455793, 42]"
"(-45, 60, -6, 170)","[12.105659689626899, 0, 3]"
"(50, 180, 4, 0)","[-1382.7394278656705, -2079.8659691661137, 139]"
"(40, 160, 7, 0)","[-1560.432273375261, -2563.3731996826277, 43]"
"(-30, 70, -5, 40)","[199.72785787302158, 0, 1309]"
"(-41, 80, 0, 50)","[191.7238018493125, 0, 3]"
"(-49, 70, 2, 50)","[194.47783487194513, 0, 2]"
"(100, 100, -2, 0)","[199.60994771967236, 0, 358]"
"(-20, 70, 7, 80)","[155.45774122804832, 0, 2]"
"(-30, 50, -9, 60)","[101.47108811042472, 0, 1]"
"(-40, 60, -8, 70)","[198.78322272651116, 0, 52]"
"(-40, 70, -6, 90)","[104.39377281450146, 0, 2]"
"(-47, 80, -4, 90)","[121.2915220873214, 0, 1]"
"(-43, 60, -7, -30)","[199.16141111326942, 0, 70]"
"(-43, 70, 1, 70)","[199.95846272303118, 0, 610]"
"(-47, 70, 2, 70)","[-76.41838152193688, 199.95185209595388, 965]"
"(-10, 50, -9, 120)","[198.10303168905725, 0, 132]"
"(-30, 80, -4, 150)","[196.801638159711, -1594.4794204991636, 132]"
"(-49, 80, 3, 150)","[124.78178816030665, 0, 2]"
"(-45, 80, 4, 30)","[196.76079138965346, 0, 7]"
"(-43, 50, 7, 30)","[199.95676029480535, 0, 476]"
"(-47, 40, 8, 20)","[199.9331668866198, 0, 474]"
"(-41, 80, 1, 0)","[199.2396736069507, 0, 15]"
"(-43, 80, -2, 70)","[199.85005046964253, 0, 592]"
"(-47, 80, -2, 90)","[199.2141687937571, 0, 434]"
"(100, 90, -1, 0)","[199.45700716768602, 0, 907]"
"(-41, 80, -3, 110)","[195.5852180842687, 0, 12]"
"(-41, 50, -8, 40)","[177.30658706129418, 0, 2]"
"(-45, 60, -7, 50)","[52.83793391375623, 0, 1]"
"(-49, 70, -6, 50)","[99.60576298116482, 0, 3]"
"(-45, 60, 4, -10)","[199.4197403031398, 0, 13]"
"(-41, 70, -3, 180)","[45.77693284675652, 0, 6]"
"(80, 180, -9, 0)","[-563.8003296010706, -1738.9385083623847, 55]"
"(40, 240, -3, 0)","[-1555.5084165278276, -2250.464669325527, 17]"
"(40, 240, -2, 0)","[-1646.9926121459566, -2419.5003990095215, 20]"
