A,B
"(130, -40, 1, 0)","[66.81084037664418, 0, 2]"
"(130, -40, 2, 0)","[61.54405178605222, 0, 2]"
"(120, -40, 3, 0)","[49.750881013337455, 0, 4]"
"(120, -50, 4, 0)","[45.81012440586246, 0, 1]"
"(110, -50, 5, 0)","[33.14062377570692, 0, 5]"
"(110, -60, 6, 0)","[31.569404393049133, 0, 2]"
"(110, -60, 7, 0)","[11.173874087448308, 0, 4]"
"(100, -70, 8, 0)","[-85.86756628056817, 199.58956823392072, 65]"
"(100, -80, 9, 0)","[-65.84679908573811, -851.9931533958444, 6]"
"(80, -110, -9, 0)","[-479.82710458401544, -376.7159269869191, 31]"
"(70, -100, -8, 0)","[-541.3538914684233, -496.3923384045333, 31]"
"(70, -100, -7, 0)","[-592.3467872007731, -942.6449388609595, 18]"
"(70, -90, -6, 0)","[15.697568442704123, 0, 8]"
"(60, -90, -5, 0)","[-1015.5806187333926, -1960.7438739580402, 13]"
"(60, -80, -4, 0)","[-739.5564385411849, -2032.6838502749104, 10]"
"(50, -80, -3, 0)","[-1189.9808034917935, -1861.4276634211096, 14]"
"(50, -80, -2, 0)","[-1033.2885487600486, -1554.270170219539, 10]"
"(50, -80, -1, 0)","[-1147.97673409069, -2818.8750871540396, 7]"
"(40, -80, 0, 0)","[-1601.79938268501, -1669.5, 7]"
"(40, -80, 1, 0)","[-1637.8074000000001, -1418.6512123702198, 7]"
"(30, -80, 2, 0)","[-1836.45, -3797.21944634178, 6]"
"(30, -80, 3, 0)","[-990.0, -1669.5, 3]"
"(30, -90, 4, 0)","[-891.1430979240099, 160.93760305106008, 3]"
"(420, 70, -7, 0)","[199.9966721608163, 0, 280]"
"(350, 80, -5, 0)","[199.99637328295444, 0, 270]"
"(350, 90, -3, 0)","[199.99599954519098, 0, 292]"
"(350, 90, -2, 0)","[199.99580919520147, 0, 280]"
"(350, 90, -1, 0)","[199.99560835329126, 0, 270]"
"(350, 90, 0, 0)","[199.99539206168862, 0, 270]"
"(350, 90, 1, 0)","[199.99515874353924, 0, 280]"
"(350, 90, 2, 0)","[199.99490639898968, 0, 292]"
"(350, 80, 4, 0)","[199.9943412293094, 0, 270]"
"(350, 70, 6, 0)","[199.99368743008796, 0, 280]"
"(210, -20, -1, 0)","[144.30754254196677, 0, 10]"
"(420, 0, -8, 0)","[199.957050660354, 0, 285]"
"(350, 0, 7, 0)","[199.8782186279593, 0, 285]"
"(280, -40, -9, 0)","[199.9765994867078, 0, 29]"
"(280, -20, -6, 0)","[114.78233777986765, 0, 5]"
"(280, -10, -4, 0)","[199.97208382860262, 0, 50]"
"(280, -10, 2, 0)","[93.64592992173628, 0, 3]"
"(280, -10, 3, 0)","[199.96062421179843, 0, 47]"
"(280, -20, 5, 0)","[87.78887435225913, 0, 2]"
"(210, -40, 8, 0)","[199.9491307165485, 0, 29]"
"(210, -50, 9, 0)","[-888.079355803457, 0, 4]"
"(210, -60, 10, 0)","[-746.6719034217085, -757.0545250077363, 41]"
"(210, -30, -3, 0)","[150.7575853616951, 0, 6]"
"(210, -30, 1, 0)","[133.4862621057643, 0, 2]"
"(140, -50, -9, 0)","[199.94153241644744, 0, 1707]"
"(140, -30, -6, 0)","[199.93550580940467, 0, 1891]"
"(140, -20, -4, 0)","[199.93135325127727, 0, 1214]"
"(130, -20, 2, 0)","[199.71876208704538, 0, 476]"
"(130, -20, 3, 0)","[199.88580647099468, 0, 256]"
"(130, -30, 4, 0)","[56.11781350787011, 0, 2]"
"(120, -30, 5, 0)","[199.88130888693064, 0, 286]"
"(120, -40, 6, 0)","[40.861649555036955, 0, 3]"
"(110, -50, 8, 0)","[199.90871740795316, 0, 256]"
"(110, -60, 9, 0)","[48.540227044843384, 0, 5]"
"(100, -70, 10, 0)","[100.7713541380083, -820.9256446953998, 18]"
"(80, -100, -9, 0)","[36.07570758328272, -446.4123758553401, 25]"
"(80, -100, -8, 0)","[70.63817853915954, 0, 7]"
"(70, -90, -7, 0)","[-566.8473234051119, -857.9813907928074, 21]"
"(70, -80, -6, 0)","[23.16560880762817, 0, 10]"
"(70, -80, -5, 0)","[16.546581075402166, 0, 8]"
"(60, -70, -4, 0)","[-486.603247908563, -1939.103942775577, 11]"
"(60, -70, -3, 0)","[-347.45747139752075, 0, 11]"
"(50, -70, -2, 0)","[-1309.3439087795005, -1317.5358674908398, 14]"
"(50, -70, -1, 0)","[4.843211210063151, -659.3380398508878, 10]"
"(50, -70, 0, 0)","[-535.9353293121694, -2037.7575414205955, 7]"
"(40, -70, 1, 0)","[-1312.5140325719399, -1671.1249081999845, 7]"
"(40, -70, 2, 0)","[-1470.8408211367716, -1662.9654478142309, 5]"
"(30, -70, 3, 0)","[-1899.5947279292275, -1669.5, 5]"
"(30, -80, 4, 0)","[-900.0, -730.9665485267559, 2]"
"(30, -80, 5, 0)","[190.62492992645176, 0, 2]"
"(80, -150, -9, 0)","[-82.9327465096167, -147.62972539581338, 12]"
"(80, -140, -8, 0)","[-106.22124892837338, -266.6506269195063, 12]"
"(70, -130, -7, 0)","[-131.8278236506547, -454.77647071753034, 12]"
"(70, -130, -6, 0)","[-167.36066743855216, -578.9733185663052, 9]"
"(70, -120, -5, 0)","[16.171416159005084, -747.4971334334241, 11]"
"(60, -120, -4, 0)","[-254.61238770550835, -627.4305092694287, 8]"
"(60, -120, -3, 0)","[-309.62508966452145, -725.2322338300934, 6]"
"(50, -110, -2, 0)","[-373.9670201695959, -1387.8830679993291, 7]"
"(50, -110, -1, 0)","[-449.2202107078125, -1924.5969829406715, 6]"
"(50, -110, 0, 0)","[-18.785587375400624, -2761.467473401411, 6]"
"(40, -110, 1, 0)","[-640.1605500000001, -1498.6834526310552, 4]"
"(40, -120, 2, 0)","[9.0, 0, 1]"
"(30, -120, 3, 0)","[-900.0, -900.0, 2]"
"(30, -120, 4, 0)","[-900.0, 0, 1]"
"(30, -130, 5, 0)","[-887.970349822473, 0, 2]"
"(210, -20, 5, 0)","[199.921247104267, 0, 551]"
"(210, 0, -3, 0)","[199.97542485621275, 0, 1682]"
"(210, 0, 2, 0)","[199.966454091816, 0, 803]"
"(140, -50, -7, 0)","[96.89114288786493, 0, 3]"
"(140, -40, -5, 0)","[86.31133733505389, 0, 4]"
"(140, -30, -2, 0)","[108.44274552906651, 0, 4]"
"(140, -30, -1, 0)","[106.62040283371591, 0, 5]"
"(130, -30, 0, 0)","[58.55072316368813, 0, 4]"
"(130, -30, 1, 0)","[64.25498827842944, 0, 2]"
"(120, -40, 4, 0)","[41.160605382492065, 0, 3]"
"(110, -50, 6, 0)","[22.14875061587813, 0, 2]"
"(90, -90, -9, 0)","[198.78177483151381, 0, 415]"
"(80, -80, -8, 0)","[-369.62074901062425, 198.19831638932982, 393]"
"(80, -70, -7, 0)","[199.87879102374393, 0, 104]"
"(70, -70, -6, 0)","[-532.4954054261697, -510.0297521923602, 111]"
"(70, -60, -5, 0)","[-87.82949782856429, 199.33774121737972, 60]"
"(70, -60, -4, 0)","[199.83340146236338, -236.58758190263774, 41]"
"(60, -50, -3, 0)","[-564.7451232231624, -1079.1118141674788, 4]"
"(60, -50, -2, 0)","[-397.94116105813015, -694.4155634207274, 18]"
"(50, -50, -1, 0)","[-657.5082409477347, -1253.0698499333778, 6]"
"(50, -50, 0, 0)","[21.326272069411605, 0, 2]"
"(50, -50, 1, 0)","[-686.9948094510818, -2577.5808519467437, 8]"
"(40, -50, 2, 0)","[16.694999999999997, 0, 1]"
"(40, -60, 3, 0)","[-966.0625395701555, -2894.5547306253297, 6]"
"(30, -60, 4, 0)","[-900.0, 123.62687895806714, 2]"
"(30, -70, 5, 0)","[-900.0, 0, 1]"
"(30, -70, 6, 0)","[-1613.1249925403106, -1600.9370495702178, 5]"
"(280, -30, -8, 0)","[199.97757335667995, 0, 174]"
"(280, -20, -7, 0)","[199.97636930606842, 0, 330]"
"(280, -10, -5, 0)","[199.97363028633117, 0, 286]"
"(280, 0, -2, 0)","[199.97041567874447, 0, 330]"
"(280, 0, -1, 0)","[199.968805299553, 0, 285]"
"(280, 0, 0, 0)","[199.96703632505682, 0, 282]"
"(280, 0, 1, 0)","[199.96509279523454, 0, 324]"
"(280, -10, 4, 0)","[199.96042137606327, 0, 274]"
"(210, -20, 6, 0)","[199.94003973684426, 0, 146]"
"(210, -30, 7, 0)","[66.42751818280755, 0, 15]"
"(140, -40, -8, 0)","[199.9408287420331, 0, 1286]"
"(140, -20, -5, 0)","[199.9374135804816, 0, 887]"
"(140, -10, -1, 0)","[199.9373542847839, 0, 388]"
"(140, -10, 0, 0)","[199.8893259437383, 0, 255]"
"(130, -20, 4, 0)","[199.80539469555407, 0, 67]"
"(110, -40, 7, 0)","[199.45757173309315, 0, 397]"
"(90, -80, -9, 0)","[199.6794533824131, 0, 239]"
"(90, -70, -8, 0)","[199.87053577052126, 0, 710]"
"(80, -60, -6, 0)","[199.9826764752902, 0, 673]"
"(70, -50, -5, 0)","[199.95230960956786, 0, 54]"
"(70, -50, -4, 0)","[199.79843886481632, 0, 47]"
"(70, -50, -3, 0)","[-325.15932033116263, 199.97841275158504, 732]"
"(60, -40, -1, 0)","[-102.35025838252432, 199.79611119941308, 146]"
"(50, -40, 0, 0)","[-637.5645346770954, 0, 3]"
"(50, -50, 2, 0)","[-816.0567455969373, -1778.0809786614054, 12]"
"(40, -50, 3, 0)","[-533.726529271696, 0, 3]"
"(40, -50, 4, 0)","[18.3645, 0, 2]"
"(30, -60, 5, 0)","[-900.0, 0, 1]"
"(30, -70, 7, 0)","[-1747.6208774493546, -2261.7513705685105, 4]"
"(140, -30, 0, 0)","[105.09888206205336, 0, 2]"
"(140, -30, 2, 0)","[148.81525679612156, 0, 6]"
"(130, -20, -4, 0)","[199.9594177819493, 0, 493]"
"(130, -20, -3, 0)","[199.97031560941156, 0, 678]"
"(130, -20, -2, 0)","[199.9697674129173, 0, 492]"
"(120, -20, -1, 0)","[199.97079707947444, 0, 315]"
"(120, -20, 0, 0)","[199.96999607465335, 0, 291]"
"(110, -20, 1, 0)","[199.9690928703841, 0, 363]"
"(110, -20, 2, 0)","[199.9680185911549, 0, 678]"
"(110, -20, 3, 0)","[199.95136784004055, 0, 713]"
"(100, -30, 4, 0)","[199.98059329324715, 0, 524]"
"(100, -30, 5, 0)","[199.96570301407348, 0, 832]"
"(90, -40, 6, 0)","[199.94684472540865, 0, 1066]"
"(90, -50, 7, 0)","[-50.106128711455575, 199.96709011240497, 703]"
"(90, -50, 8, 0)","[199.96637471383318, -843.348980696642, 112]"
"(80, -60, 9, 0)","[-900.0, 199.9660113037804, 550]"
"(80, -70, 10, 0)","[-900.0, 199.18304947133862, 1042]"
"(70, -80, 10, 0)","[-237.07398338635147, -862.0865090383948, 11]"
"(420, 70, -9, 0)","[199.99516156746384, 0, 244]"
"(420, 80, -8, 0)","[199.99509832788854, 0, 174]"
"(420, 90, -7, 0)","[199.99502530611304, 0, 94]"
"(350, 90, -6, 0)","[199.99493833975635, 0, 274]"
"(350, 100, -5, 0)","[199.9948324559328, 0, 114]"
"(350, 100, -4, 0)","[199.99476178409864, 0, 244]"
"(350, 110, -3, 0)","[199.98926765930955, 0, 22]"
"(350, 110, -2, 0)","[199.99455733060847, 0, 94]"
"(350, 110, -1, 0)","[199.99448110843545, 0, 114]"
"(350, 110, 0, 0)","[199.9943782566197, 0, 114]"
"(350, 110, 1, 0)","[199.99424239627166, 0, 94]"
"(350, 110, 2, 0)","[199.98956296110882, 0, 22]"
"(350, 100, 3, 0)","[199.9938499980434, 0, 244]"
"(350, 100, 4, 0)","[199.99364296106523, 0, 114]"
"(350, 90, 5, 0)","[199.99339390605516, 0, 274]"
"(350, 90, 6, 0)","[199.993097208801, 0, 94]"
"(350, 80, 7, 0)","[199.99279773353717, 0, 174]"
"(350, 70, 8, 0)","[199.99245525234815, 0, 244]"
"(350, 60, 9, 0)","[199.99208159558395, 0, 274]"
"(350, 50, 10, 0)","[199.99168602278297, 0, 274]"
"(280, 30, 10, 0)","[199.99086305919747, 0, 274]"
"(280, 0, -3, 0)","[199.9719021796136, 0, 471]"
"(280, -30, -9, 0)","[199.98734533471847, 0, 472]"
"(280, -20, -8, 0)","[199.98871676363487, 0, 1020]"
"(280, -10, -6, 0)","[199.97505718874052, 0, 584]"
"(280, 0, -5, 0)","[199.9895412610512, 0, 1309]"
"(280, 0, -4, 0)","[199.9842179156665, 0, 724]"
"(280, 10, -1, 0)","[199.98790865471457, 0, 1309]"
"(280, 10, 0, 0)","[199.98756637186023, 0, 1308]"
"(280, 0, 2, 0)","[199.96295968571806, 0, 458]"
"(280, 0, 3, 0)","[199.96467799270496, 0, 627]"
"(280, 0, 4, 0)","[199.98571231388513, 0, 714]"
"(280, -10, 5, 0)","[199.95802038980202, 0, 560]"
"(280, -20, 6, 0)","[199.95536177955555, 0, 310]"
"(210, -20, 7, 0)","[199.9814893980776, 0, 628]"
"(210, -30, 8, 0)","[199.97524046561043, 0, 472]"
"(210, -40, 9, 0)","[199.95067497120968, 0, 584]"
"(210, -50, 10, 0)","[-1522.0025702703997, 199.9477239262505, 586]"
"(140, -20, 4, 0)","[199.92858247106844, 0, 59]"
"(60, -80, -5, 0)","[-1020.8900592830078, -903.5349402756344, 13]"
"(40, -70, 0, 0)","[-1589.218417781818, -3416.4427577344495, 7]"
"(30, -70, -9, 0)","[-4481.165379482649, -976.3505367153741, 51]"
"(30, -60, -8, 0)","[-4180.7685324394715, -2350.2352384145956, 17]"
"(280, -70, -9, 0)","[199.18570082313218, 0, 801]"
"(280, -60, -8, 0)","[199.77011797070816, 0, 612]"
"(280, -50, -7, 0)","[199.76496060392213, 0, 365]"
"(280, -40, -5, 0)","[199.75469731730885, 0, 455]"
"(280, -40, -4, 0)","[199.0618021649014, 0, 801]"
"(280, -30, -2, 0)","[199.74509146460832, 0, 365]"
"(280, -30, -1, 0)","[199.73942330280724, 0, 455]"
"(280, -30, 0, 0)","[199.73375111174974, 0, 455]"
"(280, -30, 1, 0)","[199.72813084496718, 0, 365]"
"(280, -30, 2, 0)","[199.72268825895924, 0, 171]"
"(280, -40, 3, 0)","[199.0345089091756, 0, 524]"
"(210, -40, 4, 0)","[199.5889739673775, 0, 160]"
"(210, -50, 6, 0)","[199.64329409116735, 0, 259]"
"(210, -60, 7, 0)","[199.6981946408377, 0, 612]"
"(210, -70, 8, 0)","[199.04507053417933, 0, 801]"
"(210, -80, -9, 0)","[198.60526638539872, 0, 801]"
"(210, -70, -8, 0)","[199.63937719776226, 0, 612]"
"(210, -60, -7, 0)","[199.62459605927208, 0, 365]"
"(210, -60, -6, 0)","[198.13532484996102, 0, 876]"
"(210, -50, -5, 0)","[199.59170869223826, 0, 455]"
"(210, -50, -4, 0)","[197.678323526766, 0, 801]"
"(210, -40, -2, 0)","[199.5356440632596, 0, 365]"
"(210, -40, -1, 0)","[199.51298270500703, 0, 455]"
"(210, -40, 0, 0)","[199.48923810986335, 0, 455]"
"(210, -40, 1, 0)","[199.46445281562472, 0, 231]"
"(140, -50, 3, 0)","[199.24690720802053, 0, 278]"
"(140, -50, 4, 0)","[199.3496473253567, 0, 318]"
"(140, -60, 5, 0)","[199.52023670182024, 0, 876]"
"(140, -60, 6, 0)","[199.31450684952966, 0, 365]"
"(140, -70, 7, 0)","[199.2847948224922, 0, 612]"
"(140, -80, 8, 0)","[199.51677704902772, 0, 801]"
"(140, -90, 9, 0)","[199.52186160910657, 0, 876]"
"(140, -60, -3, 0)","[198.8015846695324, 0, 624]"
"(130, -60, -2, 0)","[198.26795477964666, 0, 135]"
"(130, -60, -1, 0)","[198.22601583418682, 0, 160]"
"(130, -60, 0, 0)","[199.72378277860423, 0, 159]"
"(120, -60, 1, 0)","[198.1566831042319, 0, 135]"
"(120, -60, 2, 0)","[60.9123311922676, 0, 1]"
"(110, -70, 3, 0)","[198.37332546284904, 0, 278]"
"(110, -70, 4, 0)","[198.32047040564106, 0, 160]"
"(110, -80, 5, 0)","[199.692956934275, -794.785703405154, 165]"
"(100, -80, 6, 0)","[198.3900644460547, 0, 137]"
"(100, -90, 7, 0)","[181.06716770715087, 0, 2]"
"(90, -100, 8, 0)","[-577.4753780290837, 198.9206667242583, 280]"
"(90, -110, 9, 0)","[-20.921110196177825, -829.9629988560968, 21]"
"(90, -120, 10, 0)","[-104.21290104983039, -828.680020901788, 92]"
"(80, -120, -9, 0)","[-444.1969760100529, -658.1742674371415, 23]"
"(70, -110, -8, 0)","[-848.4990668267646, -870.1923792825366, 22]"
"(70, -100, -6, 0)","[-291.9082388381658, 0, 4]"
"(60, -90, -4, 0)","[-426.30690472861176, -997.7050969103756, 5]"
"(30, -60, -9, 0)","[-4409.710125879226, -1642.01344451898, 64]"
"(280, -10, -7, 0)","[199.99027205097684, 0, 1444]"
"(280, 10, -3, 0)","[199.98968413772954, 0, 1690]"
"(280, 10, -2, 0)","[199.98825005106698, 0, 1444]"
"(280, 10, 1, 0)","[199.9872197441706, 0, 1264]"
"(280, 10, 2, 0)","[199.987661822095, 0, 1202]"
"(280, -10, 6, 0)","[199.98103344904328, 0, 422]"
"(90, -70, -9, 0)","[199.98808452652847, 0, 327]"
"(90, -60, -8, 0)","[199.95351386573992, 0, 807]"
"(90, -50, -7, 0)","[199.9529955608178, 0, 1361]"
"(80, -50, -6, 0)","[199.84872047076126, 0, 1422]"
"(80, -40, -5, 0)","[199.94783562058836, 0, 2044]"
"(70, -40, -4, 0)","[199.9584920559083, 0, 468]"
"(70, -30, -3, 0)","[199.94405644366896, 0, 1373]"
"(70, -30, -2, 0)","[199.94006786692887, 0, 1748]"
"(60, -30, -1, 0)","[-27.232236144653047, 199.93692659016003, 1183]"
"(60, -30, 0, 0)","[199.96629170663218, 0, 702]"
"(50, -30, 1, 0)","[-636.2216023025812, 0, 3]"
"(50, -30, 2, 0)","[10.97177395995, 0, 5]"
"(50, -40, 3, 0)","[27.029069999999997, 0, 2]"
"(40, -40, 4, 0)","[10.6695, 0, 2]"
"(40, -50, 5, 0)","[9.9, 0, 2]"
"(30, -50, 6, 0)","[-900.0, -900.0, 2]"
"(30, -60, 7, 0)","[-900.0, 0, 1]"
"(30, -70, 8, 0)","[88.57991350750527, 0, 2]"
"(350, -20, -6, 0)","[199.8681498467564, 0, 271]"
"(350, -10, -3, 0)","[199.69858144198545, 0, 277]"
"(350, -10, 2, 0)","[199.53948865232863, 0, 277]"
"(350, -20, 5, 0)","[199.76037171816878, 0, 271]"
"(350, -50, 9, 0)","[199.72413943790167, 0, 271]"
"(350, -60, 10, 0)","[199.42324096610994, 0, 572]"
"(280, -40, 2, 0)","[199.13859344927297, 0, 752]"
"(280, -50, 5, 0)","[199.05570710374857, 0, 572]"
"(210, -90, -9, 0)","[199.66057998569747, 0, 75]"
"(210, -80, -8, 0)","[198.409306678708, 0, 264]"
"(210, -70, -7, 0)","[198.27441509175455, 0, 511]"
"(210, -60, -5, 0)","[197.8648571525845, 0, 421]"
"(210, -60, -4, 0)","[199.61238912851394, 0, 75]"
"(210, -50, -3, 0)","[197.33446220876195, 0, 705]"
"(210, -50, -2, 0)","[196.93798745444474, 0, 511]"
"(210, -50, -1, 0)","[196.63842913252518, 0, 421]"
"(210, -50, 0, 0)","[196.28077666357436, 0, 421]"
"(210, -50, 1, 0)","[195.8469822705878, 0, 342]"
"(210, -50, 2, 0)","[195.3135644067707, 0, 462]"
"(210, -60, 3, 0)","[199.4343471365046, 0, 49]"
"(210, -60, 4, 0)","[199.50490692036414, 0, 134]"
"(140, -70, 6, 0)","[199.51553720720975, 0, 511]"
"(140, -80, 7, 0)","[199.51681790961877, 0, 264]"
"(140, -90, 8, 0)","[199.06961257767594, 0, 75]"
"(100, -110, 9, 0)","[-21.717955715560603, -849.3742401507392, 36]"
"(90, -130, 10, 0)","[-122.8134283578698, -846.8956086017307, 88]"
"(70, -120, -6, 0)","[-286.80679909317405, -342.0146421555049, 25]"
"(60, -110, -3, 0)","[39.635118344998965, 0, 2]"
"(40, -110, 2, 0)","[-760.5, -900.0, 2]"
"(30, -110, -9, 0)","[-168.53738962745237, -3851.389923701683, 26]"
"(30, -100, -8, 0)","[-3073.0585154236637, -4245.869048208706, 17]"
"(420, -40, -9, 0)","[199.8897819570431, 0, 266]"
"(350, -10, -4, 0)","[199.85184840745777, 0, 266]"
"(350, -10, 3, 0)","[199.78126299900723, 0, 266]"
"(350, -40, 8, 0)","[199.7322213721021, 0, 266]"
"(80, -140, -9, 0)","[-183.19266128165307, -900.0, 35]"
"(60, -110, -4, 0)","[-410.89029892245475, -1425.964250959224, 13]"
"(30, -100, -9, 0)","[-984.6947148452563, -3570.15493818001, 31]"
"(30, -90, -8, 0)","[-3535.995708953281, 169.92087562175206, 20]"
"(30, -90, -7, 0)","[-2976.427306320533, -4148.339709014142, 11]"
"(420, -70, -9, 0)","[199.7084589997787, 0, 119]"
"(420, -60, -8, 0)","[199.65491485877973, 0, 177]"
"(420, -50, -7, 0)","[199.63286409153014, 0, 275]"
"(350, -50, -6, 0)","[199.6427414333632, 0, 84]"
"(350, -40, -5, 0)","[199.58119830471767, 0, 243]"
"(350, -40, -4, 0)","[199.58995533918284, 0, 119]"
"(350, -30, -3, 0)","[199.52255941214398, 0, 300]"
"(350, -30, -2, 0)","[199.49300465222524, 0, 275]"
"(350, -30, -1, 0)","[199.46176072046103, 0, 243]"
"(350, -30, 0, 0)","[199.4291971720561, 0, 243]"
"(350, -30, 1, 0)","[199.3954086538957, 0, 275]"
"(350, -30, 2, 0)","[199.36053272734785, 0, 300]"
"(350, -40, 3, 0)","[199.33721387074465, 0, 119]"
"(350, -40, 4, 0)","[199.2781484809762, 0, 243]"
"(350, -50, 5, 0)","[199.23432027204632, 0, 84]"
"(350, -50, 6, 0)","[199.18819206432696, 0, 275]"
"(350, -60, 7, 0)","[199.14682672489724, 0, 177]"
"(350, -70, 8, 0)","[199.0466196089575, 0, 119]"
"(350, -80, 9, 0)","[198.9736971023768, 0, 84]"
"(350, -90, 10, 0)","[198.9700885614797, 0, 371]"
"(350, -100, 10, 0)","[198.82512188453262, 0, 84]"
"(280, -120, -9, 0)","[60.623321841373006, 0, 1]"
"(280, -110, -8, 0)","[88.86116897868777, 0, 2]"
"(280, -100, -7, 0)","[86.34310357736156, 0, 2]"
"(280, -100, -6, 0)","[59.75603324159402, 0, 1]"
"(280, -90, -5, 0)","[87.0544273249277, 0, 2]"
"(280, -90, -4, 0)","[58.9050076831764, 0, 1]"
"(280, -80, -3, 0)","[88.1270123019269, 0, 2]"
"(280, -80, -2, 0)","[85.71949625502528, 0, 2]"
"(280, -80, -1, 0)","[82.97708873727483, 0, 2]"
"(280, -80, 0, 0)","[79.85544336474767, 0, 2]"
"(280, -80, 1, 0)","[76.304804098962, 0, 2]"
"(280, -80, 2, 0)","[72.26944583903061, 0, 2]"
"(280, -90, 3, 0)","[52.59639419432745, 0, 1]"
"(280, -90, 4, 0)","[68.6398606551289, 0, 2]"
"(210, -100, 5, 0)","[49.11103477217257, 0, 1]"
"(210, -100, 6, 0)","[64.08244202607045, 0, 2]"
"(210, -110, 7, 0)","[58.93695079521628, 0, 2]"
"(210, -120, 8, 0)","[41.33715120769514, 0, 1]"
"(210, -130, 9, 0)","[37.82122948268437, 0, 1]"
"(210, -140, 10, 0)","[37.486156007249996, 0, 2]"
"(210, -150, 10, 0)","[29.374563712499995, 0, 2]"
"(210, -160, 10, 0)","[20.449844999999996, 0, 2]"
"(210, -170, 10, 0)","[10.6695, 0, 2]"
"(210, -180, 10, 0)","[-899.1, 0, 2]"
"(210, -240, 10, 0)","[32.42090338693778, 0, 5]"
"(210, -60, -3, 0)","[194.7412291392656, 0, 155]"
"(210, -60, 2, 0)","[192.72331425568123, 0, 155]"
"(130, -60, 2, 0)","[198.33962391120525, 0, 111]"
"(90, -140, -9, 0)","[57.613586632884626, 0, 1]"
"(80, -130, -8, 0)","[-16.75793278555888, -338.8946093501846, 4]"
"(80, -120, -7, 0)","[55.9742643998285, 0, 1]"
"(70, -110, -5, 0)","[46.91349096160535, 0, 1]"
"(70, -110, -4, 0)","[44.34326428257935, 0, 1]"
"(60, -100, -3, 0)","[-48.337085459293995, 0, 3]"
"(60, -100, -2, 0)","[37.82122948268437, 0, 1]"
"(50, -100, -1, 0)","[-90.60887531709666, -1018.355573828798, 7]"
"(50, -100, 0, 0)","[28.899462374999995, 0, 1]"
"(50, -100, 1, 0)","[23.274224999999994, 0, 1]"
"(40, -100, 2, 0)","[-1483.1478000000002, 0, 3]"
"(40, -110, 3, 0)","[9.0, 0, 1]"
"(30, -110, 4, 0)","[-900.0, -889.4148830598074, 3]"
"(30, -120, 5, 0)","[-900.0, -3178.8003895777424, 2]"
"(30, -120, 6, 0)","[64.0131931223888, 0, 1]"
"(420, 30, -9, 0)","[199.9969442814052, 0, 267]"
"(420, 40, -8, 0)","[199.99680544204637, 0, 270]"
"(420, 40, -7, 0)","[199.99596568337068, 0, 242]"
"(350, 50, -6, 0)","[199.99650676291697, 0, 269]"
"(350, 50, -5, 0)","[199.9956091447285, 0, 260]"
"(350, 60, -4, 0)","[199.99618364421002, 0, 267]"
"(350, 60, -3, 0)","[199.99601268502906, 0, 259]"
"(350, 60, -2, 0)","[199.99507186667685, 0, 242]"
"(350, 60, -1, 0)","[199.99479578213712, 0, 260]"
"(350, 60, 0, 0)","[199.99449763917838, 0, 260]"
"(350, 60, 1, 0)","[199.99417503951304, 0, 242]"
"(350, 60, 2, 0)","[199.99505583054267, 0, 259]"
"(350, 60, 3, 0)","[199.99484886567208, 0, 267]"
"(350, 50, 4, 0)","[199.99338635959737, 0, 260]"
"(350, 50, 5, 0)","[199.99441617735545, 0, 269]"
"(350, 40, 6, 0)","[199.99274975415437, 0, 242]"
