A,B 
"(-30, 70, -1, 140)","[199.85640795043514, 0, 3456]"
"(-30, 70, 0, 140)","[199.87952588869638, 0, 3709]"
"(-40, 60, 3, 130)","[199.81642538636333, 0, 513]"
"(-43, 60, 4, 130)","[199.83643154426838, 0, 2634]"
"(-47, 50, 5, 120)","[71.61553739422537, 0, 1]"
"(80, 90, 9, 0)","[199.85172811040312, -857.9570149023021, 27376]"
"(-10, 40, 3, -30)","[199.91151898929942, 0, 1640]"
"(-20, 40, 4, -40)","[199.91944788807473, 0, 1620]"
"(-20, 30, 5, -40)","[-894.0636218430884, 199.912439764559, 1060]"
"(-30, 40, -9, -40)","[199.92749340522028, 0, 4423]"
"(-30, 50, -8, -30)","[199.94839606061836, 0, 4891]"
"(-40, 50, -7, -20)","[199.64292017484905, 0, 3396]"
"(-40, 60, -6, -20)","[199.9305563741657, 0, 6188]"
"(-40, 60, -5, -10)","[199.82608039621476, 0, 1325]"
"(-43, 70, -4, -10)","[199.93612735013542, 0, 2887]"
"(-47, 70, -3, -10)","[199.93995029343958, 0, 2228]"
"(100, 0, -2, 0)","[199.9531547178976, 0, 1653]"
"(90, 0, -1, 0)","[199.9537173476923, 0, 4132]"
"(90, 0, 0, 0)","[199.95946736111722, 0, 2917]"
"(80, 0, 1, 0)","[199.9610037302401, 0, 7805]"
"(80, -10, 2, 0)","[199.92779292645014, 0, 4597]"
"(80, -10, 3, 0)","[199.85504678199806, 0, 2998]"
"(70, -10, 4, 0)","[199.95355995056812, 0, 4451]"
"(70, -20, 5, 0)","[199.8783249387484, 0, 2677]"
"(60, -20, 6, 0)","[-1.0784767140298308, 199.9678662567753, 7805]"
"(60, -30, 7, 0)","[-318.2109437090047, 199.33138606544955, 304]"
"(60, -40, 8, 0)","[-794.8535650919034, 197.47853211282236, 90]"
"(50, -50, 9, 0)","[-1273.800636823104, -1222.8894118386686, 3]"
"(20, -30, -8, 0)","[199.96274080771295, 0, 7]"
"(-10, 50, -8, 70)","[199.82200149516356, 0, 8606]"
"(-20, 70, -4, 90)","[199.9728863655465, 0, 20092]"
"(-30, 80, -3, 100)","[199.76169283931864, 0, 11883]"
"(-41, 80, 2, 100)","[199.91331574418726, 0, 49]"
"(-45, 70, 3, 90)","[199.8872290151142, 0, 42]"
"(-49, 70, 4, 90)","[199.9583367031309, -402.15794383279075, 57]"
"(90, 80, 5, 0)","[199.95661786307656, -260.80461742724424, 15772]"
"(80, 70, 7, 0)","[199.95586428468312, -186.16302813080028, 27751]"
"(-10, 70, -6, 80)","[199.97754362855068, 0, 13130]"
"(-20, 80, -4, 90)","[199.92446246672097, 0, 16956]"
"(-20, 80, -3, 90)","[199.97601162576544, 0, 19828]"
"(-40, 80, 1, 90)","[199.97586916361863, 0, 23263]"
"(-40, 80, 2, 90)","[199.97634014575675, 0, 19827]"
"(-43, 70, 4, 80)","[199.96072582540842, 0, 8360]"
"(-47, 70, 5, 80)","[199.92476407390336, 0, 5645]"
"(90, 70, 6, 0)","[199.97797952059628, 0, 19724]"
"(-20, 80, -3, 100)","[199.96375914679786, 0, 19094]"
"(-20, 80, -2, 100)","[199.9740380399476, 0, 14869]"
"(-40, 80, 2, 100)","[199.95918908628275, 0, 19093]"
"(-40, 70, 3, 100)","[199.96725913747605, 0, 15954]"
"(-43, 70, 4, 90)","[199.92092799136472, 0, 8165]"
"(-47, 60, 5, 90)","[199.97405710596828, -493.1842529151811, 8499]"
"(100, 80, 6, 0)","[199.97375211596392, 0, 6562]"
"(90, 70, 7, 0)","[199.9810676876487, 0, 19015]"
"(90, 70, 8, 0)","[199.97300861746126, 0, 11977]"
"(-10, 70, -6, 110)","[199.8622224129316, 0, 12004]"
"(-10, 80, -5, 120)","[199.93210874701236, 0, 5175]"
"(-10, 80, -4, 120)","[199.9302956515975, 0, 3667]"
"(-20, 90, -3, 130)","[199.86216586188294, 0, 3506]"
"(-20, 90, -2, 130)","[199.91056880232804, 0, 4150]"
"(-30, 90, -1, 130)","[199.64722342906512, 0, 6735]"
"(-30, 90, 0, 130)","[199.91990570611546, 0, 5175]"
"(-30, 90, 1, 130)","[199.88594119284068, 0, 1946]"
"(-40, 90, 2, 130)","[199.84382184221914, 0, 3506]"
"(-40, 80, 3, 120)","[199.9250055890401, 0, 8267]"
"(-41, 80, 4, 120)","[199.972613058304, 0, 21]"
"(-45, 70, 5, 110)","[199.97565327251962, 0, 26]"
"(-49, 70, 6, 110)","[199.97846521442284, 0, 20]"
"(90, 100, 7, 0)","[199.72808774002323, -229.98587319699453, 17095]"
"(80, 90, 8, 0)","[199.7951793877621, -1307.2288425049967, 31291]"
"(80, 80, 9, 0)","[199.73832618107335, -887.3124199180927, 29258]"
"(-10, 30, 3, 50)","[199.75009758748635, 0, 193]"
"(-10, 30, 4, 40)","[-900.0, 199.68341942016758, 265]"
"(-20, 20, 5, 40)","[-900.0, 199.47357380563753, 20]"
"(-20, 20, 6, 30)","[-880.2578497144151, 0, 3]"
"(-10, 80, -5, 40)","[199.97387863524725, 0, 3443]"
"(-10, 80, -3, 50)","[199.97000789700184, 0, 932]"
"(-20, 90, -2, 50)","[199.97029245411775, 0, 2802]"
"(-20, 90, -1, 50)","[199.95379269092814, 0, 1403]"
"(-30, 90, 0, 50)","[199.96924221426556, 0, 3443]"
"(-30, 90, 1, 50)","[199.94932043028186, 0, 1167]"
"(-30, 80, 2, 50)","[199.97333564392645, 0, 932]"
"(-40, 80, 4, 40)","[199.9438023295351, 0, 1403]"
"(-45, 70, 6, 30)","[182.83878554041044, 0, 9]"
"(60, -90, -9, 0)","[-1164.3648844681893, -2274.7950030628353, 26]"
"(60, -80, -8, 0)","[-1235.0044232478722, -1822.0518854736522, 27]"
"(50, -60, -5, 0)","[-1420.5866199054828, -3366.354537262201, 16]"
"(40, -60, -4, 0)","[-1588.6282038727793, -3463.0139934317135, 14]"
"(-20, 40, 3, -10)","[199.89458699363098, 0, 197]"
"(-30, 40, -9, -10)","[199.96509651598365, 0, 5064]"
"(-40, 40, -8, 0)","[199.96210662675642, 0, 168]"
"(-40, 50, -7, 0)","[199.96527985400053, 0, 3246]"
"(-41, 60, -6, 10)","[198.59204942104253, 0, 5]"
"(-45, 60, -5, 10)","[149.3706916151446, 0, 2]"
"(-49, 70, -4, 20)","[199.83254707608538, 0, 6]"
"(-10, 50, -9, 40)","[199.96654419174152, 0, 4968]"
"(-10, 60, -8, 50)","[199.96386845289956, 0, 7360]"
"(-20, 70, -6, 60)","[199.97052510838637, 0, 10340]"
"(-30, 80, -4, 70)","[199.962275832107, 0, 4968]"
"(-30, 80, -3, 70)","[199.8903940103699, 0, 12097]"
"(-40, 80, -1, 70)","[199.94509924442187, 0, 10542]"
"(-41, 80, 1, 70)","[199.94317438144068, 0, 23]"
"(-45, 80, 2, 70)","[199.93740040195823, 0, 29]"
"(-49, 80, 3, 70)","[-36.78659428242576, 199.93079751395467, 29]"
"(90, 60, 4, 0)","[199.78225945176132, 0, 8077]"
"(-10, 50, -6, 180)","[92.88767324599942, 0, 2]"
"(-10, 60, -5, 180)","[199.89768355893727, 0, 3367]"
"(-20, 60, -4, 180)","[199.88987815532474, 0, 457]"
"(-20, 60, -3, 180)","[87.92074976636883, 0, 2]"
"(-20, 70, -2, 180)","[199.9089418375345, -1503.9308648449507, 8087]"
"(-30, 70, -1, 180)","[199.90388628488225, 0, 4486]"
"(-30, 70, 0, 180)","[199.89833517308705, 0, 5694]"
"(-40, 70, 1, 180)","[199.9266492434922, -753.0207750000001, 6877]"
"(-40, 60, 2, 180)","[75.19405714378617, 0, 2]"
"(-40, 60, 3, 180)","[199.87846022742565, 0, 488]"
"(-43, 60, 4, 180)","[199.9063884390992, -365.3887866215493, 2370]"
"(-47, 50, 5, 180)","[63.8025698966293, 0, 1]"
"(90, 170, 6, 0)","[199.92994225038285, -1369.8942936944227, 5690]"
"(80, 170, 7, 0)","[199.9174649291084, 0, 5495]"
"(80, 160, 8, 0)","[199.91124271134203, -1750.6945762626485, 8681]"
"(70, 140, 10, 0)","[199.89745016668377, -1830.7153372737957, 11437]"
"(70, 130, 10, 0)","[199.88997468891182, -534.0942832197763, 19744]"
"(60, 120, 10, 0)","[199.90369188692708, -317.0259130864081, 23107]"
"(40, 70, 10, 0)","[199.8455092242407, -1122.7178709576244, 37461]"
"(20, 50, -8, 0)","[199.73987476886765, 0, 67581]"
"(20, 50, -7, 0)","[199.88172915980724, -2026.3608775423227, 63810]"
"(10, 60, -6, 0)","[199.67127930806754, -1206.7154797311396, 57866]"
"(10, 60, -5, 0)","[199.77840366333191, -1523.2799770595095, 33043]"
"(0, 70, -3, 0)","[199.7226733574527, -1417.6529999999998, 73011]"
"(0, 70, -2, 0)","[199.90300657266948, -845.9994566474999, 63806]"
"(-10, 70, -1, -10)","[199.88598495425168, 0, 1539]"
"(-10, 70, 0, -10)","[199.74509496767863, 0, 2045]"
"(-20, 70, 1, -10)","[199.89397789300597, 0, 2477]"
"(-20, 70, 2, -10)","[199.90130907467466, 0, 4364]"
"(-20, 70, 3, -20)","[199.70777090619174, 0, 5630]"
"(-30, 60, 4, -20)","[199.88868271841724, 0, 1539]"
"(-30, 60, 5, -20)","[199.89339066309657, 0, 4116]"
"(-40, 50, 6, -30)","[199.8880688254089, 0, 2477]"
"(-40, 50, 7, -40)","[199.90504675823962, 0, 3602]"
"(-40, 40, 8, -50)","[199.62535444899274, 0, 5630]"
"(-43, 30, 9, -50)","[-900.0, 199.75978073298575, 325]"
"(-47, 20, 10, -60)","[-793.7449708832908, 164.26465890489018, 3]"
"(50, -20, 3, 0)","[-759.5694854999998, 199.08704272849994, 1966]"
"(40, -30, 5, 0)","[-913.5, -1554.9616209681908, 3]"
"(-10, 80, -5, 80)","[199.95364812848027, 0, 5912]"
"(-20, 90, -2, 90)","[199.9828061090453, 0, 4723]"
"(-30, 90, -1, 90)","[199.94318428902247, 0, 7652]"
"(-30, 90, 0, 90)","[199.93917944875676, 0, 5912]"
"(-30, 90, 1, 90)","[199.97157517012496, 0, 2243]"
"(-41, 80, 4, 80)","[199.94027371310176, 0, 32]"
"(-45, 70, 5, 80)","[199.9614577228914, 0, 48]"
"(-49, 70, 6, 70)","[199.97716142001528, 0, 26]"
"(-10, 60, -6, 100)","[199.94556726398636, 0, 13915]"
"(-10, 70, -5, 110)","[199.92679589188415, 0, 13321]"
"(-10, 70, -4, 110)","[199.9664876539944, 0, 7055]"
"(-20, 70, -3, 120)","[199.8344612521955, 0, 13259]"
"(-20, 80, -2, 120)","[199.93451247348784, 0, 13646]"
"(-30, 80, -1, 120)","[199.8088004513111, 0, 14771]"
"(-30, 80, 0, 120)","[199.9310240645933, 0, 13321]"
"(-30, 80, 1, 120)","[199.92956548336338, 0, 6589]"
"(-40, 70, 2, 120)","[199.71337947569975, 0, 13259]"
"(-40, 70, 3, 110)","[199.9681034472721, 0, 15455]"
"(-41, 70, 4, 110)","[199.8023137159138, 0, 18]"
"(-45, 60, 5, 100)","[199.96783803425916, 0, 21]"
"(-49, 60, 6, 100)","[199.84196378999494, 0, 15]"
"(90, 90, 7, 0)","[199.94978142456293, -434.0754894187391, 17621]"
"(90, 80, 8, 0)","[199.97244219346106, 0, 11424]"
"(80, 70, 9, 0)","[199.89892277566892, 0, 30761]"
"(80, 60, 10, 0)","[199.97525102621617, -169.10984210390106, 44887]"
"(-20, 80, -4, 70)","[199.9836015609204, 0, 16164]"
"(-43, 70, 4, 70)","[199.98216163644926, 0, 8601]"
"(-47, 70, 5, 60)","[199.98163526067685, 0, 5523]"
"(-20, 70, -4, -20)","[199.87614456725265, 0, 4313]"
"(-43, 70, 2, -20)","[199.8226459837187, 0, 665]"
"(-47, 70, 3, -20)","[199.43458828923787, 0, 1516]"
"(100, -20, 4, 0)","[199.66750702126916, 0, 1210]"
"(90, -30, 5, 0)","[199.79072397000672, 0, 3329]"
"(80, -40, 7, 0)","[199.76936081545364, 0, 6437]"
"(80, -50, 8, 0)","[199.74386367151038, 0, 6452]"
"(70, -50, -9, 0)","[199.9217790469697, -134.32364787759596, 27922]"
"(60, -30, -7, 0)","[-328.3097295226425, 198.60283546909704, 2020]"
"(50, -20, -4, 0)","[191.85386517092505, -421.6728551725928, 46]"
"(40, -10, -2, 0)","[-474.46055941457416, 0, 2]"
"(40, -10, -1, 0)","[-695.0161548062309, 174.4616112029393, 12]"
"(30, -10, 1, 0)","[-1746.45, -2327.772340916397, 2]"
"(20, -10, -9, 0)","[199.60319012182563, 0, 7]"
"(-10, 80, -5, 70)","[199.97946691721205, 0, 5428]"
"(-10, 80, -3, 80)","[199.95920019250764, 0, 1224]"
"(-20, 90, -2, 80)","[199.9798339118576, 0, 4382]"
"(-20, 90, -1, 80)","[199.96508940416402, 0, 2484]"
"(-30, 90, 0, 80)","[199.97910760881862, 0, 5428]"
"(-30, 90, 1, 80)","[199.96245554436496, 0, 2030]"
"(-30, 80, 2, 80)","[199.94672309564436, 0, 1224]"
"(-40, 80, 4, 70)","[199.95883740057656, 0, 2484]"
"(-41, 70, 5, 70)","[199.766401888817, 0, 47]"
"(-45, 70, 6, 60)","[199.96020887565783, 0, 11]"
"(-49, 60, 7, 50)","[199.9490605273836, 0, 32]"
"(20, 40, 3, 0)","[199.95765710298565, 0, 36488]"
"(-10, 60, -5, 20)","[199.96253305782943, 0, 1971]"
"(-20, 70, -3, 30)","[199.97552893983, 0, 8295]"
"(-30, 70, 0, 30)","[199.96117870169417, 0, 1971]"
"(-40, 70, 2, 30)","[199.9751670702666, 0, 8295]"
"(-45, 60, 4, 20)","[199.94785465423087, 0, 7]"
"(90, 0, 7, 0)","[199.9748141014266, 0, 8777]"
"(60, -40, -9, 0)","[197.26342062715864, -870.0792141043835, 20406]"
"(60, -40, -8, 0)","[-669.5065893572944, 199.94429702568831, 20727]"
"(-10, 40, 2, 110)","[199.7859237627097, 0, 553]"
"(-20, 40, 4, 100)","[199.8733385085393, 0, 1884]"
"(-30, 40, -9, 110)","[199.82922451432407, 0, 706]"
"(-30, 50, -8, 110)","[199.88086329789488, 0, 2506]"
"(-40, 60, -7, 120)","[199.6597833643877, 0, 735]"
"(-40, 60, -6, 130)","[199.8289648614185, 0, 1854]"
"(-40, 70, -5, 130)","[199.87262423654792, 0, 2847]"
"(-43, 70, -4, 140)","[199.55708434798817, 0, 408]"
"(-47, 70, -3, 140)","[199.5924190402775, 0, 276]"
"(90, 140, -2, 0)","[199.76959558661562, 0, 691]"
"(80, 140, 1, 0)","[199.84790703877394, 0, 2192]"
"(70, 140, 2, 0)","[199.90116345487525, 0, 794]"
"(70, 140, 3, 0)","[199.90733467127197, -1860.1505218569548, 1046]"
"(60, 130, 5, 0)","[199.70104942620773, 0, 1365]"
"(60, 120, 6, 0)","[199.81543718246309, 0, 2189]"
"(50, 110, 8, 0)","[199.91295858925844, 0, 1044]"
"(40, 100, 9, 0)","[199.79013865124796, 0, 672]"
"(40, 90, 10, 0)","[199.84551911576568, 0, 14795]"
"(-10, 70, -4, 40)","[199.9777314187991, 0, 4901]"
"(-10, 70, -3, 40)","[199.94571277777376, 0, 2263]"
"(-20, 70, -2, 40)","[199.95989357356046, 0, 4196]"
"(-20, 70, -1, 40)","[199.95552219538482, 0, 2006]"
"(-20, 70, 0, 40)","[199.92124924905897, 0, 1893]"
"(-30, 70, 1, 40)","[199.94434968304972, 0, 1812]"
"(-30, 70, 2, 40)","[199.9480333957794, 0, 2263]"
"(-40, 70, 3, 40)","[199.97568463684001, 0, 10698]"
"(-40, 60, 4, 30)","[199.92234643437206, 0, 2006]"
"(-40, 60, 5, 30)","[199.94651384425532, 0, 4807]"
"(-43, 50, 6, 20)","[199.73654543747904, 0, 574]"
"(-47, 40, 7, 10)","[199.69816030265395, 0, 211]"
"(100, 10, 8, 0)","[199.9597259082306, 0, 681]"
"(90, 0, 9, 0)","[199.9804019490697, 0, 3829]"
"(90, -10, 10, 0)","[199.98081767125282, 0, 4608]"
"(30, -50, -2, 0)","[-1810.751041368315, -3590.8679065078277, 11]"
"(30, -50, -1, 0)","[-853.5320429183802, -2715.7459635642836, 12]"
"(30, -50, 0, 0)","[-882.2487164403483, -800.6254417290054, 5]"
"(-10, 70, -4, 100)","[199.96573336338042, 0, 7400]"
"(-30, 80, 1, 100)","[199.9753278548219, 0, 7248]"
"(-41, 70, 4, 90)","[199.96321731512086, 0, 18]"
"(-45, 60, 5, 90)","[199.9245286483698, 0, 21]"
"(-49, 60, 6, 80)","[199.78958710798892, 0, 16]"
"(-10, 80, -4, 110)","[199.9710273472778, 0, 3760]"
"(-20, 90, -2, 110)","[199.95053613391758, 0, 4441]"
"(-30, 90, 1, 110)","[199.9474262918287, 0, 2087]"
"(-40, 80, 3, 110)","[199.9754817067265, 0, 8601]"
"(-41, 80, 4, 100)","[199.96185367433728, 0, 23]"
"(-45, 70, 5, 100)","[199.74518894004842, 0, 13]"
"(-49, 70, 6, 90)","[199.8440708145668, 0, 20]"
"(90, 80, 7, 0)","[199.9731114344614, -1290.0334794813423, 18380]"
"(-40, 70, 1, 50)","[199.981084245476, 0, 5942]"
"(-43, 70, 4, 40)","[199.96723468225193, 0, 6328]"
"(-47, 60, 5, 30)","[199.97628884579282, 0, 5547]"
"(60, -10, -8, 0)","[-543.426391342315, 199.96163636585393, 23284]"
"(50, 0, -7, 0)","[199.7097780891234, -804.7175373445037, 5715]"
"(50, 0, -6, 0)","[199.8927350454107, -782.6375476567821, 3871]"
"(40, 10, -5, 0)","[199.8533183717319, -774.3711493813448, 1288]"
"(40, 10, -4, 0)","[199.8367996997448, -755.1516667661929, 1314]"
"(40, 10, -3, 0)","[195.88109954226414, -792.7241193160467, 96]"
"(30, 20, -2, 0)","[199.79328494212183, -793.8204750346547, 1226]"
"(30, 20, -1, 0)","[-900.0, 79.66425127700344, 8]"
"(20, 20, 0, 0)","[-900.0, 199.7340671292903, 1200]"
"(20, 20, 1, 0)","[21.033325873454352, 0, 5]"
"(-30, 70, -1, 100)","[199.9665895650313, 0, 4375]"
"(-41, 70, 3, 90)","[199.8868688418382, 0, 39]"
"(-45, 60, 4, 90)","[199.87322318376644, 0, 9]"
"(-49, 60, 5, 80)","[199.95132370284676, 0, 39]"
"(70, 50, 9, 0)","[199.94983420048874, -803.4109601957731, 15525]"
"(-10, 30, 5, 50)","[198.54700433599896, 0, 5]"
"(-10, 30, 6, 40)","[-900.0, 108.63431295750692, 4]"
"(-10, 20, 7, 30)","[-900.0, 0, 1]"
"(-20, 10, 8, 20)","[176.4701423989829, 0, 1]"
"(-10, 50, -7, 130)","[199.90164290324932, -484.91617479361827, 2008]"
"(-10, 60, -6, 140)","[199.89957507183337, -900.0, 9570]"
"(-10, 70, -5, 140)","[199.84423858529985, -892.3050000000001, 11013]"
"(-20, 70, -4, 150)","[199.89835090536675, 0, 11981]"
"(-20, 70, -3, 150)","[199.88376943592766, 0, 10387]"
"(-30, 70, -2, 150)","[199.87882675059504, 0, 1999]"
"(-30, 80, -1, 150)","[199.46024462739214, 0, 10754]"
"(-30, 80, 0, 150)","[199.82290736990822, 0, 11009]"
"(-40, 70, 1, 150)","[199.86406894777267, 0, 5211]"
"(-40, 70, 2, 150)","[199.85823085310574, 0, 10385]"
"(-41, 70, 3, 150)","[195.5330102327488, 0, 4]"
"(-45, 70, 4, 140)","[199.03862814907, -897.6284468559393, 18]"
"(-49, 60, 5, 140)","[197.2890430507013, 0, 5]"
"(50, 80, -9, 0)","[-1896.1462816112787, -2465.7272981205983, 29]"
"(50, 90, -7, 0)","[-1625.3518804481616, -2164.101713235566, 16]"
"(40, 100, -6, 0)","[-2352.097324321287, -2711.1419378387436, 18]"
"(40, 100, -5, 0)","[-1764.2498391942809, -2615.3823811353495, 17]"
"(30, 110, -4, 0)","[-1768.5, -1673.8379408718874, 8]"
"(30, 110, -3, 0)","[-1068.567372583981, -2770.827559415894, 8]"
"(30, 110, -2, 0)","[-834.8402580209882, -1576.296847181904, 7]"
"(60, -70, -7, 0)","[-1307.9002363349477, -2202.1763606148775, 10]"
"(90, -130, -7, 0)","[-1.1535700630303642, 56.33621655029663, 8]"
"(80, -110, -5, 0)","[-43.55566637411455, -139.7759733962436, 7]"
"(-10, 50, 6, 30)","[192.54095378543354, 0, 5]"
"(-10, 40, 7, 20)","[136.55308897690713, 0, 3]"
"(-10, 30, 8, 10)","[-900.0, 148.02700465135337, 2]"
"(-20, 30, 9, 10)","[-900.0, 197.7799521884703, 3]"
"(-20, 20, 10, 0)","[197.50907760409265, 0, 2]"
"(40, 70, -3, 0)","[199.95221761956475, 0, 39131]"
"(20, 70, 2, 0)","[199.94112345354318, -1311.6580637673417, 39131]"
"(-10, 60, -8, 100)","[199.85300460061865, 0, 6120]"
"(-10, 70, -7, 110)","[199.8822249700479, 0, 4055]"
"(-20, 80, -5, 120)","[199.83026688640672, 0, 7952]"
"(-20, 80, -4, 120)","[199.84546078552953, 0, 15015]"
"(-30, 80, -3, 130)","[199.8220112920073, 0, 9316]"
"(-30, 90, -2, 130)","[199.85333368952655, 0, 4055]"
"(-40, 90, 0, 130)","[199.81825582502978, 0, 7952]"
"(-40, 90, 1, 130)","[199.83313359739853, 0, 6255]"
"(-41, 80, 2, 130)","[199.3192251240074, 0, 31]"
"(-45, 80, 3, 120)","[199.79356988727267, -202.74271659445174, 31]"
"(-49, 80, 4, 120)","[198.77140949587204, 0, 14]"
"(90, 110, 5, 0)","[199.77028123374996, -105.4476338149723, 13613]"
"(80, 110, 6, 0)","[199.8331119330957, -265.1299171542993, 14348]"
"(80, 100, 7, 0)","[199.54817422845352, -452.9920784556309, 23396]"
"(70, 90, 8, 0)","[199.74041902546594, -207.00959238813877, 6016]"
"(70, 80, 9, 0)","[199.75533724798788, -220.76919615047882, 12951]"
"(-10, 50, 2, 60)","[199.87235316183643, 0, 3702]"
"(-10, 40, 3, 50)","[199.80787473325785, 0, 3473]"
"(-20, 40, 4, 50)","[199.84689266112875, 0, 3306]"
"(-30, 40, -9, 50)","[199.86198515554938, 0, 5075]"
"(-30, 50, -8, 60)","[199.84848525249095, 0, 6911]"
"(-30, 60, -7, 70)","[199.73761932812852, 0, 3897]"
"(-40, 60, -6, 70)","[199.86045848256612, 0, 8685]"
"(-40, 70, -5, 80)","[199.87570341510315, 0, 6670]"
"(-41, 70, -4, 80)","[199.19511743759458, 0, 21]"
"(-45, 80, -3, 90)","[199.50137799249012, 0, 21]"
"(-49, 80, -2, 90)","[199.01369509488228, 0, 25]"
"(90, 90, -1, 0)","[199.832909949071, -133.50270867831932, 6218]"
"(90, 90, 0, 0)","[199.81709759446585, -1230.2759610398648, 4471]"
"(80, 90, 1, 0)","[199.81923423532066, -706.4020923224582, 10714]"
"(80, 90, 2, 0)","[199.6875559550483, -503.7221925040921, 8968]"
"(70, 80, 4, 0)","[199.77495442190826, -1450.6164794026442, 6878]"
"(60, 70, 6, 0)","[199.7571823296466, -1525.0175233733314, 10705]"
"(60, 60, 7, 0)","[199.72494929653124, -843.9864164757101, 8076]"
"(50, 40, 9, 0)","[199.75154664997962, -822.2972170184622, 5540]"
"(40, 30, -9, 0)","[199.93109364213294, 0, 10633]"
"(40, 40, -8, 0)","[199.86954647506292, 0, 15522]"
"(30, 50, -7, 0)","[199.85865178976294, 0, 57151]"
"(20, 60, -5, 0)","[199.84119302414626, 0, 68456]"
"(20, 60, -4, 0)","[199.91578688944855, 0, 10633]"
"(20, 70, -3, 0)","[199.8062047740312, 0, 39136]"
"(10, 70, -2, 0)","[199.7920511107797, 0, 57151]"
"(10, 70, -1, 0)","[199.78129099606286, -1518.5677705878647, 25199]"
"(0, 70, 0, 0)","[199.7653918159183, -2373.7041403231647, 68454]"
"(0, 70, 1, 0)","[199.73342959743786, -1437.354022694266, 57113]"
"(0, 70, 2, 0)","[199.72015535247286, -892.3050000000001, 39131]"
"(-10, 60, 3, -40)","[199.8842080760355, 0, 434]"
"(-10, 60, 4, -40)","[199.88851363845598, 0, 995]"
"(-20, 50, 5, -50)","[23.274224999999994, 0, 1]"
"(-20, 50, 6, -50)","[199.87884821651036, 0, 2499]"
"(-20, 40, 7, -60)","[199.88580454976096, 0, 580]"
"(-30, 30, 8, -70)","[-900.0, 199.87737414806367, 434]"
"(-30, 20, 9, -80)","[-900.0, 0, 1]"
"(-40, 10, 10, -90)","[178.8492858898391, 0, 1]"
"(-10, 70, -6, 20)","[199.98371321025508, 0, 7846]"
"(-10, 80, -4, 30)","[199.96441674652, 0, 1597]"
"(-40, 80, 3, 30)","[199.94926217107974, 0, 4670]"
"(-41, 70, 4, 20)","[199.94228572027322, 0, 38]"
"(-45, 70, 5, 20)","[199.8874478843617, 0, 51]"
"(-49, 60, 6, 10)","[199.94037347805943, 0, 36]"
"(-30, 30, 5, -20)","[-888.1144412206645, 199.5244505482273, 10]"
"(-40, 40, -8, -10)","[199.93960172008227, 0, 511]"
"(-20, 80, -4, 80)","[199.97739871205633, 0, 17228]"
"(-40, 90, 1, 90)","[199.95734282839314, 0, 7221]"
"(-40, 80, 3, 80)","[199.9793874751023, 0, 9522]"
"(-43, 80, 4, 80)","[199.9310927959438, 0, 3046]"
"(80, 60, 7, 0)","[199.95398430903006, -209.36764870751756, 29047]"
"(-10, 40, -9, 130)","[199.86875867047138, 0, 939]"
"(-10, 50, -8, 130)","[199.91563766292265, 0, 4358]"
"(-20, 50, -7, 140)","[199.8042243741098, 0, 41]"
"(-20, 60, -6, 150)","[199.92941228162843, 0, 2521]"
"(-20, 60, -5, 150)","[199.67115115138338, 0, 983]"
"(-30, 70, -4, 160)","[199.83782608112384, 0, 938]"
"(-30, 70, -3, 160)","[199.8571673261451, 0, 1129]"
"(-40, 70, -2, 160)","[199.76199559708604, 0, 37]"
"(-40, 70, -1, 160)","[199.62278507736974, 0, 501]"
"(-40, 70, 0, 160)","[199.58038570802924, 0, 983]"
"(-43, 70, 1, 160)","[199.72733086151692, 0, 5]"
"(-47, 70, 2, 160)","[199.8517316349363, 0, 137]"
"(100, 160, 3, 0)","[199.89960064525238, 0, 1621]"
