A,B 
"(-20, 80, -5, 20)","[195.11361745091645, 0, 358]"
"(-30, 90, -3, 30)","[194.75351225287744, 0, 73]"
"(-30, 90, -2, 30)","[194.20490141603673, 0, 298]"
"(-40, 90, 0, 30)","[193.46983334440165, 0, 358]"
"(-40, 90, 1, 30)","[193.01259952986544, 0, 482]"
"(-41, 90, 2, 30)","[182.1221372279773, 0, 5]"
"(-49, 80, 4, 20)","[191.70819032073138, 0, 19]"
"(90, 10, 6, 0)","[190.7978153152767, 0, 1026]"
"(60, 0, -7, 0)","[-321.6262215463595, 195.2921243471476, 4407]"
"(50, 10, -5, 0)","[183.8644030103609, 0, 107]"
"(40, 20, -2, 0)","[-383.0584628144711, -767.196881488645, 9]"
"(40, 20, -1, 0)","[-463.3609255041325, -728.6625141811179, 3]"
"(30, 20, 0, 0)","[188.98873718064232, -747.7309011337702, 100]"
"(30, 20, 1, 0)","[-618.5447865382904, -735.6778088954638, 3]"
"(20, 40, -8, 0)","[188.84508179061672, 0, 24491]"
"(10, 40, -7, 0)","[183.6820795053745, 0, 385]"
"(10, 50, -6, 0)","[186.84402415988052, 0, 11128]"
"(0, 50, -5, 0)","[190.30953382741237, 0, 66]"
"(-10, 60, -2, 20)","[183.7301531550412, 0, 23]"
"(-10, 60, -1, 20)","[196.92947661154432, 0, 39]"
"(-20, 60, 0, 20)","[111.00937219328729, 0, 4]"
"(-20, 60, 1, 20)","[196.37024454080296, 0, 61]"
"(-20, 60, 2, 20)","[196.53628835121592, 0, 760]"
"(-30, 60, 3, 20)","[193.68542400140348, 0, 533]"
"(-30, 50, 4, 10)","[196.06907915664755, 0, 39]"
"(-40, 50, 5, 10)","[190.06071686970256, 0, 591]"
"(-40, 40, 6, 0)","[194.9132475712212, 0, 61]"
"(-40, 40, 7, 0)","[-382.04901631814505, 195.24089026577084, 1263]"
"(-43, 30, 8, -10)","[-838.079999999981, 194.49710610409838, 63]"
"(-47, 20, 9, -20)","[-838.079999999981, 0, 1]"
"(90, -30, 10, 0)","[187.40528719921937, 0, 1321]"
"(-20, 90, -2, 0)","[192.99435065492295, 0, 254]"
"(-30, 90, 1, 0)","[191.83129746933358, 0, 136]"
"(-45, 70, 6, -20)","[161.4385862646059, 0, 5]"
"(40, -20, -2, 0)","[-29.237774169304142, -1168.8283839346038, 2]"
"(60, -70, -7, 0)","[-694.4211635010481, -740.9830045521697, 27]"
"(60, -80, -8, 0)","[-656.4480940504639, -1085.9313507285985, 18]"
"(40, -30, -1, 0)","[-674.7940940799745, -2432.4139595408346, 2]"
"(-10, 60, -6, 130)","[183.80500158631082, 0, 389]"
"(-10, 70, -4, 140)","[167.5938509466653, 0, 664]"
"(-40, 70, 3, 140)","[175.16754130032098, 0, 1008]"
"(-41, 70, 4, 140)","[189.38121855727383, 0, 20]"
"(-45, 60, 5, 130)","[192.9177614894205, 0, 22]"
"(-49, 60, 6, 130)","[195.69568907349245, 0, 23]"
"(80, 100, 9, 0)","[194.00308363473192, -785.4814613345618, 2610]"
"(-10, 60, 2, -60)","[186.1616805411668, 0, 269]"
"(-10, 50, 4, -70)","[187.50380728406674, 0, 164]"
"(-30, 40, -9, -70)","[188.31141645585055, 0, 316]"
"(-30, 50, -8, -70)","[183.40201651074162, 0, 217]"
"(-40, 60, -6, -50)","[186.5412510403292, 0, 273]"
"(-41, 70, -5, -50)","[97.67652259260238, 0, 8]"
"(-45, 70, -4, -40)","[130.4894594412297, 0, 7]"
"(-49, 70, -3, -40)","[171.66515097830455, 0, 6]"
"(90, -40, -1, 0)","[184.6625459821172, 0, 225]"
"(80, -40, 2, 0)","[177.67585904659333, 0, 378]"
"(70, -40, 3, 0)","[-12.812921349525983, 190.34281870401824, 106]"
"(70, -50, 4, 0)","[167.68587220741975, 0, 134]"
"(60, -70, 7, 0)","[12.936094448627745, 0, 4]"
"(50, -70, 8, 0)","[-605.6326792487167, 0, 2]"
"(50, -80, 9, 0)","[-1007.229565007806, -827.112811069334, 3]"
"(20, -90, -9, 0)","[178.83796999273144, 0, 3]"
"(50, -60, -5, 0)","[-766.2547267479418, -986.2910484790457, 19]"
"(40, -50, -2, 0)","[-1184.759143804911, -1974.555804264187, 12]"
"(30, -50, 0, 0)","[-2384.0996184291153, -2597.2468941438137, 5]"
"(-10, 80, -4, 70)","[196.79227815653536, 0, 939]"
"(-40, 80, 3, 70)","[195.72722217975854, 0, 1748]"
"(-45, 70, 5, 20)","[188.61092406551649, 0, 30]"
"(60, -10, -6, 0)","[195.59345120031716, 0, 1958]"
"(50, 0, -4, 0)","[-227.02249812290088, 195.6743848919353, 40]"
"(40, 0, -2, 0)","[8.367999999999807, 0, 1]"
"(40, 0, -1, 0)","[-836.7999999999806, 194.43847215497664, 206]"
"(30, 0, 1, 0)","[166.32016706257318, 0, 1]"
"(-10, 60, 0, 50)","[196.23905666958814, 0, 517]"
"(-20, 50, 3, 50)","[196.06628194274762, 0, 306]"
"(-20, 50, 4, 40)","[195.77211903488046, 0, 1131]"
"(-30, 40, 5, 40)","[195.65188591729532, 0, 183]"
"(-40, 40, -9, 30)","[194.43590842010133, 0, 415]"
"(-41, 60, -7, 50)","[164.18255296966325, 0, 13]"
"(-45, 60, -6, 50)","[114.09552243617739, 0, 3]"
"(-49, 70, -5, 60)","[193.09230307677936, 0, 15]"
"(90, 60, -4, 0)","[193.52430450420508, 0, 676]"
"(80, 70, -3, 0)","[192.8871945620973, 0, 3208]"
"(80, 70, -2, 0)","[192.8524982112233, 0, 2758]"
"(70, 70, -1, 0)","[190.79958318285333, 0, 1573]"
"(70, 70, 0, 0)","[190.84315550671616, 0, 1646]"
"(70, 70, 1, 0)","[190.9686427093752, -166.3964098282532, 2059]"
"(60, 70, 2, 0)","[189.9607711541109, -323.7192931794652, 3208]"
"(60, 60, 3, 0)","[190.5273459037271, -345.6950017533641, 1296]"
"(50, 60, 4, 0)","[185.94133017411565, -535.6484160487724, 1571]"
"(50, 50, 5, 0)","[186.33619353642342, -592.8330737238426, 904]"
"(50, 50, 6, 0)","[189.37563171063283, -519.7064133396392, 2051]"
"(40, 40, 7, 0)","[187.73531725763183, -809.5471114767674, 1879]"
"(40, 30, 8, 0)","[190.1893909614705, -634.6773994945797, 1282]"
"(30, 20, 9, 0)","[-1509.9987608836127, 189.23549855062294, 325]"
"(-10, 90, -5, 30)","[76.12911363286143, 0, 1]"
"(-30, 100, -1, 40)","[66.40395820530595, 0, 1]"
"(-30, 100, 0, 40)","[73.05282063439266, 0, 1]"
"(-41, 90, 4, 30)","[70.7152501962535, 0, 1]"
"(50, 20, -3, 0)","[127.05690715771217, -740.7406582017968, 10]"
"(30, 20, 2, 0)","[-1274.0417833119568, 117.54988888326119, 6]"
"(-10, 60, -3, 160)","[112.76977776342088, 0, 166]"
"(-10, 60, -2, 160)","[69.6221961483334, 0, 12]"
"(-10, 70, -1, 160)","[64.21321893208969, 0, 495]"
"(-20, 60, 1, 160)","[-16.734218725827233, -327.53827290416547, 38]"
"(-30, 60, 2, 160)","[80.59526304979879, 0, 165]"
"(-30, 60, 3, 150)","[44.198845812275394, -223.96946936918357, 604]"
"(-30, 60, 4, 150)","[-16.046848069712453, -556.5111752986512, 491]"
"(-40, 50, 5, 140)","[18.324635730313652, -549.9795998366702, 781]"
"(-40, 40, 6, 140)","[-386.4539176460234, -550.3611630990935, 35]"
"(-41, 40, 7, 130)","[56.88479244951261, 0, 2]"
"(-45, 30, 8, 120)","[73.51345393013958, 0, 2]"
"(-49, 20, 9, 110)","[111.47282221986217, 0, 2]"
"(90, 90, 10, 0)","[195.30869818229976, 0, 1137]"
"(-40, 80, -1, 40)","[194.9350860857748, 0, 988]"
"(-43, 80, 1, 40)","[195.3050446396994, 0, 284]"
"(-47, 80, 2, 40)","[194.89002177031352, 0, 227]"
"(20, -20, -5, 0)","[166.272833675342, 0, 1]"
"(60, 100, -9, 0)","[-1054.1403166504651, -1447.1478078308073, 22]"
"(60, 110, -8, 0)","[-844.2643002523305, -1161.3363235177435, 17]"
"(50, 110, -7, 0)","[-1331.2459069388838, -1564.8187152049973, 14]"
"(50, 120, -6, 0)","[-980.8162825190129, -1352.9177591284208, 9]"
"(40, 130, -4, 0)","[-1046.2180523780648, -1754.2504655810228, 8]"
"(40, 130, -3, 0)","[-1022.0383514104725, -1754.7790475741638, 7]"
"(30, 130, -2, 0)","[-181.1759618666644, -1103.7856695793987, 5]"
"(30, 130, -1, 0)","[-1823.6409623165307, -1713.0119318385568, 3]"
"(20, 20, -6, 0)","[191.66184764373367, 0, 13]"
"(10, 30, -4, 0)","[55.013777987614475, 0, 1]"
"(-10, 40, 1, 40)","[197.1718693262235, 0, 90]"
"(-10, 30, 2, 40)","[146.65512964451005, 0, 4]"
"(-10, 30, 3, 40)","[196.71586145947376, 0, 246]"
"(-20, 30, 4, 30)","[-835.9999999999804, 196.51846301573613, 242]"
"(-20, 20, 5, 30)","[-835.9999999999804, 196.82612005055637, 25]"
"(-30, 20, 6, 20)","[164.50075046413542, 0, 1]"
"(-10, 70, -4, 20)","[195.14225212141125, 0, 702]"
"(-40, 70, 3, 20)","[192.4754141573123, 0, 945]"
"(-45, 60, 5, 10)","[174.35666279374755, 0, 22]"
"(-10, 30, 2, 30)","[130.55472570072334, 0, 4]"
"(-10, 30, 3, 30)","[196.7703041888111, 0, 247]"
"(-20, 20, 5, 20)","[-799.5927957042331, 56.89902030829485, 2]"
"(-10, 50, -7, 50)","[197.204126040705, 0, 270]"
"(-10, 60, -6, 60)","[197.05712945652138, 0, 551]"
"(-20, 70, -4, 70)","[196.78523147338868, 0, 1326]"
"(-30, 70, -2, 70)","[196.10787633029383, 0, 270]"
"(-40, 70, 1, 70)","[195.48843170519163, 0, 540]"
"(-41, 70, 3, 70)","[196.60609332866176, 0, 41]"
"(-49, 60, 5, 60)","[196.20418632815932, 0, 38]"
"(20, 60, -9, 0)","[-374.7466490693519, -808.1995913822828, 19]"
"(10, 80, -7, 0)","[-924.8912489577783, -1681.3930331447345, 6]"
"(10, 80, -6, 0)","[-71.13356703360824, -1663.8489075215857, 11]"
"(0, 90, -5, 0)","[-1421.8100379545147, 0, 3]"
"(0, 90, -4, 0)","[-20.103351390347143, -965.9806463999905, 5]"
"(-10, 100, -3, 130)","[-835.1999999999802, 0, 1]"
"(-10, 100, -2, 130)","[166.0495671665059, 0, 1]"
"(-10, 60, -6, -20)","[193.878991789685, 0, 119]"
"(-10, 60, -5, -20)","[193.58391813074746, 0, 231]"
"(-10, 60, -4, -20)","[192.91020075678125, 0, 183]"
"(-20, 70, -3, -10)","[193.29106128948064, 0, 339]"
"(-20, 70, -2, -10)","[192.7803412166568, 0, 457]"
"(-30, 70, -1, -10)","[190.6151938702031, 0, 36]"
"(-30, 70, 0, -10)","[191.2766628171237, 0, 231]"
"(-30, 70, 1, -10)","[190.4857822809652, 0, 443]"
"(-40, 70, 2, -10)","[189.89278768795165, 0, 339]"
"(-40, 60, 3, -20)","[189.13980726234138, 0, 194]"
"(-41, 60, 4, -20)","[56.6115375269793, 0, 1]"
"(-45, 60, 5, -20)","[128.92880464508133, 0, 6]"
"(-49, 50, 6, -30)","[161.03810587519413, 0, 4]"
"(60, -10, -5, 0)","[195.3929646662772, 0, 2321]"
"(50, 0, -3, 0)","[195.18847749953616, -738.9256155240699, 225]"
"(-10, 30, 4, 40)","[-196.16461720511742, 196.60462356681825, 818]"
"(-10, 20, 6, 20)","[-835.0399999999802, 0, 1]"
"(-20, 20, 7, 20)","[-549.6916002557133, 0, 2]"
"(-10, 70, -5, 70)","[197.00736108689333, 0, 1779]"
"(-10, 70, -4, 70)","[196.74963823248424, 0, 1201]"
"(-10, 70, -3, 70)","[196.45193210296136, 0, 1179]"
"(-20, 80, -2, 70)","[196.4091746702815, 0, 1862]"
"(-20, 80, -1, 80)","[196.48303471685034, 0, 1117]"
"(-30, 80, 0, 80)","[196.38143892763742, 0, 1779]"
"(-30, 80, 1, 70)","[195.79054136846685, 0, 952]"
"(-30, 70, 2, 70)","[195.56724465110992, 0, 1179]"
"(-40, 70, 3, 70)","[195.63875940377554, 0, 1743]"
"(-40, 70, 4, 70)","[195.63684455069242, 0, 1117]"
"(-41, 60, 5, 60)","[194.14306562910576, 0, 28]"
"(-45, 60, 6, 50)","[194.61387042076095, 0, 33]"
"(-49, 50, 7, 50)","[195.19966963849217, 0, 29]"
"(-10, 80, -3, 50)","[195.82819032748742, 0, 177]"
"(-30, 80, 2, 50)","[193.81685456482708, 0, 177]"
"(-41, 70, 5, 40)","[191.64855995171058, 0, 25]"
"(-45, 60, 6, 30)","[191.62015256575702, 0, 24]"
"(90, 10, 9, 0)","[190.64297155512224, 0, 1458]"
"(-10, 60, -4, 90)","[196.60348896599072, 0, 764]"
"(-20, 60, -3, 90)","[196.9298232777656, 0, 136]"
"(-20, 70, -2, 90)","[196.65834039431945, 0, 1610]"
"(-20, 70, -1, 90)","[196.5403495256485, 0, 1901]"
"(-30, 70, 1, 90)","[196.41995653929922, 0, 1350]"
"(-40, 60, 2, 90)","[196.17003425482682, 0, 136]"
"(-40, 60, 3, 90)","[196.16152922226155, 0, 898]"
"(-40, 60, 4, 80)","[196.12513733011053, 0, 1901]"
"(-43, 50, 5, 80)","[196.63692837625086, 0, 326]"
"(-47, 50, 6, 70)","[196.01634883244932, 0, 876]"
"(-10, 50, -8, 90)","[196.21172628317117, 0, 978]"
"(-20, 70, -6, 100)","[196.4468083853004, 0, 710]"
"(-40, 80, -1, 120)","[195.71462621359404, 0, 1058]"
"(-43, 80, 2, 110)","[195.930246569719, 0, 669]"
"(-47, 80, 3, 110)","[195.63796606408286, 0, 547]"
"(100, 110, 4, 0)","[195.63477117522294, 0, 486]"
"(70, 90, -8, 0)","[-375.27362330042433, -972.5003527169392, 16]"
"(60, 110, -5, 0)","[-806.6737600319562, -1056.8381161469445, 12]"
"(40, 120, -1, 0)","[-1612.5590305386208, -2007.5989411071096, 9]"
"(40, 120, 0, 0)","[-1687.8284727664095, -1910.395753574586, 4]"
"(30, 120, -9, 0)","[199.38556298967626, -2187.896261892317, 40]"
"(0, 30, 6, 0)","[-834.71999999998, 193.49234315202898, 59]"
"(-10, 20, 7, -10)","[-834.71999999998, 0, 1]"
"(-10, 10, 8, -20)","[165.4317103302044, 0, 1]"
"(-10, 40, 3, 130)","[168.47177145610158, 0, 1068]"
"(-10, 40, 4, 120)","[174.26657244949365, 0, 623]"
"(-20, 40, -9, 130)","[166.92070742218945, 0, 1357]"
"(-30, 50, -8, 130)","[156.85141804618544, 0, 631]"
"(-30, 60, -7, 140)","[166.1163052833845, 0, 558]"
"(-30, 60, -6, 150)","[168.07886657099166, 0, 1026]"
"(-40, 70, -5, 150)","[163.47570965740894, 0, 922]"
"(-40, 70, -4, 160)","[167.23600086831598, 0, 1357]"
"(-41, 80, -3, 160)","[174.0077263361291, 0, 8]"
"(-45, 80, -2, 160)","[180.20803455684495, 0, 23]"
"(-49, 80, -1, 160)","[175.4653194665161, 0, 32]"
"(90, 160, 0, 0)","[162.11959670389578, 0, 618]"
"(80, 160, 1, 0)","[142.7453713313932, 0, 1149]"
"(80, 160, 2, 0)","[171.19659881036046, 0, 1377]"
"(70, 160, 3, 0)","[100.31220798806208, 0, 715]"
"(70, 150, 4, 0)","[174.24824652356767, 0, 978]"
"(70, 150, 5, 0)","[190.11569010157152, 0, 883]"
"(60, 140, 6, 0)","[191.23119415618584, -525.7445264687519, 1148]"
"(60, 130, 7, 0)","[194.12370030026545, 0, 1383]"
"(50, 130, 8, 0)","[194.531098710113, 0, 714]"
"(50, 120, 9, 0)","[193.9336235744635, 0, 982]"
"(50, 110, 10, 0)","[193.17860053730672, -48.293555851290314, 2081]"
"(-10, 60, -5, -70)","[163.97749682775765, 0, 39]"
"(-10, 70, -4, -70)","[156.6570554882261, 0, 32]"
"(-10, 70, -3, -60)","[176.02388761019333, 0, 113]"
"(-20, 70, -2, -60)","[167.3914135301753, 0, 94]"
"(-20, 70, -1, -60)","[163.75278989631772, 0, 112]"
"(-30, 70, 0, -60)","[157.01097707920317, 0, 39]"
"(-30, 70, 1, -60)","[161.6273907811567, 0, 90]"
"(-30, 70, 2, -60)","[172.34404234277235, 0, 113]"
"(-40, 70, 3, -70)","[138.50924778677748, 0, 33]"
"(-40, 60, 4, -70)","[162.26735514071964, 0, 112]"
"(-41, 60, 5, -80)","[42.01624664532655, 0, 1]"
"(-45, 50, 6, -80)","[42.468829014630536, 0, 1]"
"(-49, 40, 7, -90)","[43.039671726963036, 0, 1]"
"(90, -100, 8, 0)","[-24.3868923924166, 167.7166448601983, 31]"
"(90, -110, 9, 0)","[-9.255986649451245, 163.384572788371, 28]"
"(80, -100, -8, 0)","[-73.50789295881626, 12.884760402717234, 27]"
"(70, -90, -7, 0)","[-317.6971853887109, -323.53926680662596, 25]"
"(50, -70, -2, 0)","[-881.5136560924323, -933.8435255101035, 17]"
"(40, -70, 1, 0)","[-1271.5041103009453, -2382.425234756638, 13]"
"(-10, 50, -9, 60)","[197.4567650905347, 0, 76]"
"(-20, 70, -6, 80)","[197.32094635643935, 0, 664]"
"(-30, 80, -4, 90)","[196.59363414117283, 0, 76]"
"(-40, 80, -1, 100)","[196.66092779021386, 0, 1195]"
"(-41, 80, 1, 100)","[138.5732045737067, 0, 5]"
"(-45, 80, 2, 100)","[139.83271855520235, 0, 5]"
"(-49, 80, 3, 90)","[179.84061528258545, 0, 7]"
"(90, 90, 4, 0)","[195.40413566019004, 0, 833]"
"(80, 80, 5, 0)","[194.93120478220828, 0, 1605]"
"(70, 70, 7, 0)","[193.57520375944756, -848.9180973416869, 968]"
"(60, 60, -9, 0)","[-309.27701729616115, -537.156053592918, 27]"
"(40, 90, -4, 0)","[-354.24831272697895, -1194.8020276058562, 16]"
"(30, 110, -9, 0)","[-962.5642765473028, -2325.5913969429776, 21]"
"(30, 110, -8, 0)","[-2280.2392717867106, -1280.899223394558, 12]"
"(20, 20, -8, 0)","[194.25228643288725, 0, 64]"
"(-10, 50, -1, -30)","[65.91680969238726, 0, 3]"
"(-20, 50, 2, -30)","[191.38659601715807, 0, 36]"
"(-30, 40, 4, -40)","[81.8682466759779, 0, 3]"
"(-40, 40, -9, -40)","[194.43591527820462, 0, 1297]"
"(-40, 50, -8, -30)","[193.65202294503973, 0, 1322]"
"(-41, 60, -7, -30)","[134.9297709398261, 0, 9]"
"(-45, 60, -6, -20)","[145.0881039231777, 0, 6]"
"(-49, 70, -5, -20)","[180.65263871623063, 0, 9]"
"(90, -10, -4, 0)","[192.65485492971908, 0, 644]"
"(-10, 70, -4, 150)","[158.19278905748945, 0, 656]"
"(-20, 70, -3, 160)","[138.25006709453976, 0, 984]"
"(-20, 80, -2, 160)","[176.98630011990537, 0, 911]"
"(-30, 80, -1, 160)","[184.63293331583702, 0, 667]"
"(-30, 80, 1, 160)","[172.45849107824367, 0, 470]"
"(-40, 70, 2, 160)","[156.67323446173853, 0, 984]"
"(-40, 70, 3, 150)","[175.79589095144627, 0, 954]"
"(-41, 70, 4, 150)","[188.0933058251507, 0, 19]"
"(-45, 60, 5, 140)","[193.35906656054837, 0, 24]"
"(-49, 60, 6, 140)","[194.19764192887192, 0, 15]"
"(90, 130, 7, 0)","[195.01860418741143, -758.2980086078773, 1383]"
"(60, 80, -9, 0)","[-556.8916805843569, -1619.696159077716, 18]"
"(50, 90, -8, 0)","[-1934.8960680356322, -2172.1494799498887, 18]"
"(50, 100, -7, 0)","[-449.42569017742716, -1827.3438981819886, 11]"
"(40, 110, -5, 0)","[-2065.6045611531313, -2164.314775377253, 11]"
"(40, 110, -4, 0)","[-1326.2508140943544, -1739.7880334678218, 5]"
"(30, 120, -3, 0)","[-1422.672883887824, -1436.749797119931, 7]"
"(30, 120, -2, 0)","[-833.9199999999798, 133.71968302049248, 2]"
"(-10, 90, -9, 110)","[-833.7599999999798, 0, 1]"
"(-10, 100, -8, 120)","[192.02753744220297, 0, 2]"
"(70, 110, -9, 0)","[-626.8948771547194, -805.1759126579908, 40]"
"(70, 120, -8, 0)","[-628.9833928127287, -897.6627304372089, 26]"
"(60, 130, -7, 0)","[-823.1848578425187, -973.8085623421949, 30]"
"(60, 130, -6, 0)","[-777.4642653678095, -1494.2578241799279, 21]"
"(50, 140, -5, 0)","[-1233.8443442307625, -1749.218865263066, 17]"
"(50, 140, -4, 0)","[-1072.6323785024763, -1639.3653227757318, 19]"
"(50, 150, -3, 0)","[-972.3701803945912, -1540.3383354843718, 16]"
"(40, 150, -2, 0)","[-1471.183646753479, -2135.844998252659, 16]"
"(40, 150, -1, 0)","[-947.7573402433077, -2021.4955700295582, 11]"
"(30, 150, 0, 0)","[-1112.70557874304, -1690.5607161057465, 8]"
"(30, 150, 1, 0)","[-1033.1935549945645, -1687.5067916513576, 7]"
"(30, 150, 2, 0)","[-1186.8470393950938, -907.67780069479, 4]"
"(30, -110, 2, 0)","[-283.73887922133906, -1570.6452288710177, 3]"
"(-10, 60, -8, -10)","[195.5292931570463, 0, 241]"
"(-10, 70, -7, 0)","[195.43295787724304, 0, 211]"
"(-20, 80, -5, 10)","[194.80442372504058, 0, 260]"
"(-30, 90, -3, 20)","[193.84124224352243, 0, 44]"
"(-30, 90, -2, 20)","[193.7194507513986, 0, 211]"
"(-30, 90, -1, 20)","[192.97376823037382, 0, 373]"
"(-40, 90, 0, 20)","[192.70801351415136, 0, 260]"
"(-40, 90, 1, 20)","[192.70879037859248, 0, 371]"
"(-41, 90, 2, 20)","[159.59168078732523, 0, 4]"
"(-45, 80, 3, 10)","[191.5243284458159, 0, 56]"
"(-49, 80, 4, 10)","[190.58770652254682, 0, 22]"
"(80, -10, 7, 0)","[187.3048712206503, 0, 1464]"
"(70, -20, 8, 0)","[190.4591993404088, 0, 693]"
"(-10, 40, 2, 100)","[192.53184476933757, 0, 494]"
"(-10, 30, 4, 100)","[-590.0496008193924, 187.26451740905526, 481]"
"(-20, 40, -9, 100)","[191.05296218895353, 0, 1796]"
"(-30, 40, -8, 110)","[187.65952742877633, 0, 104]"
"(-30, 50, -7, 120)","[184.3734882384851, 0, 444]"
"(-30, 60, -6, 120)","[193.18550099348616, 0, 1240]"
"(-40, 60, -5, 130)","[186.65851827966708, 0, 321]"
"(-40, 70, -4, 130)","[192.84586263870895, 0, 1796]"
"(-41, 70, -3, 130)","[184.24628568086726, 0, 23]"
"(-45, 70, -2, 140)","[192.14462807193146, 0, 16]"
"(-49, 70, -1, 140)","[84.07283567431548, 0, 5]"
"(90, 140, 0, 0)","[190.51514783103752, 0, 817]"
"(90, 140, 1, 0)","[192.78825910163994, 0, 890]"
"(80, 130, 2, 0)","[194.679092580183, 0, 1724]"
"(80, 130, 3, 0)","[194.72071371259415, -1028.4211237307013, 1474]"
"(80, 130, 4, 0)","[194.758802555218, -825.5756056644914, 1253]"
"(70, 120, 5, 0)","[193.95621454127428, 0, 1216]"
"(70, 120, 6, 0)","[193.81511422817158, -1060.6627921736467, 893]"
"(60, 110, 7, 0)","[193.17791715832794, -901.1592670533797, 1648]"
"(60, 100, 8, 0)","[192.64803150431192, -326.3770269107201, 1470]"
"(60, 90, 9, 0)","[192.14207592766797, -797.170712467572, 1290]"
"(50, 80, 10, 0)","[191.23621312894224, -804.9112920596743, 5146]"
"(40, 60, 10, 0)","[190.4683265873809, -804.1319064330199, 10991]"
"(40, 60, -9, 0)","[-992.9430895604803, -1108.3681820564414, 27]"
"(30, 70, -8, 0)","[-1207.281079119156, -1301.1677995229875, 22]"
"(30, 80, -7, 0)","[-1151.1740990200506, -1442.6662222402365, 12]"
"(20, 80, -6, 0)","[-1793.5701441509939, -1882.2715325175227, 12]"
"(20, 90, -5, 0)","[-1905.8673565020977, -1071.4284057904445, 9]"
"(20, 90, -4, 0)","[-1299.0440505947058, -1209.2236066575115, 7]"
"(10, 90, -3, 0)","[62.566627743022785, -1713.3871963763495, 10]"
"(10, 100, -2, 0)","[-833.2799999999796, 0, 1]"
"(0, 100, -1, 0)","[165.71925089555705, 0, 1]"
"(0, 90, -9, 0)","[-818.8852580940339, -1622.0275507199576, 10]"
"(-10, 100, -8, 40)","[165.6176459875242, 0, 1]"
"(-10, 70, -5, 120)","[190.54516060834834, 0, 1258]"
"(-20, 70, -4, 120)","[193.69807765667767, 0, 1042]"
"(-30, 80, 0, 130)","[191.45716360579792, 0, 1258]"
"(-41, 70, 3, 120)","[193.07416264742102, 0, 34]"
"(-45, 70, 4, 120)","[193.7374000215026, 0, 27]"
"(-10, 40, 4, 10)","[197.15559389011804, 0, 1051]"
"(-20, 40, 5, 10)","[197.10423518268303, 0, 681]"
"(-30, 20, 7, -10)","[-832.9599999999795, 189.17901335353704, 3]"
"(-30, 10, 8, -10)","[165.1500230419693, 0, 1]"
"(-10, 60, -6, 30)","[195.45737754005071, 0, 396]"
"(-10, 60, -4, 40)","[195.82414511441644, 0, 667]"
"(-20, 70, -2, 50)","[195.41769294907388, 0, 1399]"
"(-30, 70, 1, 50)","[194.39671579969794, 0, 1231]"
"(-40, 60, 3, 40)","[193.61353537224994, 0, 746]"
"(-41, 60, 4, 40)","[180.0468516085139, 0, 9]"
"(-45, 60, 5, 30)","[189.4245932975595, 0, 26]"
"(-49, 50, 6, 30)","[193.35446034899513, 0, 10]"
"(-10, 60, -4, 80)","[196.90961672147358, 0, 763]"
"(-10, 70, -3, 80)","[196.75125765097576, 0, 1107]"
"(-10, 70, -2, 80)","[196.55638114983472, 0, 1593]"
"(-20, 70, 0, 80)","[196.21518453395777, 0, 2010]"
"(-30, 70, 1, 80)","[196.0887953452327, 0, 1466]"
"(-30, 70, 2, 80)","[195.9887225340942, 0, 1107]"
"(-30, 60, 3, 80)","[195.99298314871606, 0, 981]"
"(-40, 50, 5, 70)","[195.3862537374842, 0, 1185]"
"(-41, 50, 6, 60)","[191.2971503770282, 0, 19]"
"(-45, 40, 7, 50)","[190.71832910517827, 0, 23]"
"(-49, 30, 8, 50)","[195.59651146696328, 0, 22]"
"(90, 30, 10, 0)","[192.9873783878876, 0, 1641]"
